"VISION_DATA"
"DATA No","DATE","TIME","OLD_BATCH_NO1","OLD_BATCH_NO2","ƒ´∏ﬁ∂Û ¡æ«’ ∞·∞˙","¿Œº≠∆Æ NG »Æ¿Œ","∞®«’∫Œ ∞·∞˙","ƒ≥∫Ò∆º ∞·∞˙","¡¢√À∫Œ ∞∏_01","¡¢√À∫Œ ∞∏_02","¡¢√À∫Œ ∞∏_03","¡¢√À∫Œ ∞∏_04","¡¢√À∫Œ ∞∏_05","¡¢√À∫Œ ∞∏_06","¡¢√À∫Œ ∞∏_07","¡¢√À∫Œ ∞∏_08","¡¢√À∫Œ ∞∏_09","¡¢√À∫Œ ∞∏_10","¡¢√À∫Œ ∞∏_11","¡¢√À∫Œ ∞∏_12","¡¢√À∫Œ ∞∏_13","¡¢√À∫Œ ∞∏_14","¡¢√À∫Œ ∞∏_15","¡¢√À∫Œ ∞∏_16","¡¢√À∫Œ ∞∏_17","¡¢√À∫Œ ∞∏_18","¡¢√À∫Œ ∞∏_19","¡¢√À∫Œ ∞∏_20","¡¢√À∫Œ ∞∏_21","¡¢√À∫Œ ∞∏_22","¡¢√À∫Œ ∞∏_23","¡¢√À∫Œ ∞∏_24","¡¢√À∫Œ ∞∏_25","¡¢√À∫Œ ∞∏_26","¡¢√À∫Œ ∞∏_27","¡¢√À∫Œ ∞∏_28","¡¢√À∫Œ ∞∏_29","¡¢√À∫Œ ∞∏_30","¡¢√À∫Œ ∞∏_31","¡¢√À∫Œ ∞∏_32","¡¢√À∫Œ ∞∏_33","¡¢√À∫Œ ∞∏_34","¡¢√À∫Œ ∞∏_35","¡¢√À∫Œ ∞∏_36","¡¢√À∫Œ ∞∏_37","¡¢√À∫Œ ∞∏_38","¡¢√À∫Œ ∞∏_39","¡¢√À∫Œ ∞∏_40","¡¢√À∫Œ ∞∏_41","¡¢√À∫Œ ∞∏_42","¡¢√À∫Œ ∞∏_43","¡¢√À∫Œ ∞∏_44","¡¢√À∫Œ ∞∏_45","¡¢√À∫Œ ∞∏_46","¡¢√À∫Œ ∞∏_47","¡¢√À∫Œ ∞∏_48","¡¢√À∫Œ ∞∏_49","¡¢√À∫Œ ∞∏_50","¡¢√À∫Œ ∞∏_51","¡¢√À∫Œ ∞∏_52","¡¢√À∫Œ ∞∏_53","¡¢√À∫Œ ∞∏_54","¡¢√À∫Œ ∞∏_55","¡¢√À∫Œ ∞∏_56","¡¢√À∫Œ ∞∏_57","¡¢√À∫Œ ∞∏_58","¡¢√À∫Œ ∞∏_59","¡¢√À∫Œ ∞∏_60","¡¢√À∫Œ ∞∏_61","¡¢√À∫Œ ∞∏_62","¡¢√À∫Œ ∞∏_63","¡¢√À∫Œ ∞∏_64","¡¢√À∫Œ ∞∏_65","¡¢√À∫Œ ∞∏_66","¡¢√À∫Œ ∞∏_67","¡¢√À∫Œ ∞∏_68","¡¢√À∫Œ ∞∏_69","¡¢√À∫Œ ∞∏_70","¡¢√À∫Œ ∞∏_71","¡¢√À∫Œ ∞∏_72","¡¢√À∫Œ ∞∏_73","¡¢√À∫Œ ∞∏_74","¡¢√À∫Œ ∞∏_75","¡¢√À∫Œ ∞∏_76","¡¢√À∫Œ ∞∏_77","¡¢√À∫Œ ∞∏_78","≥ªø‹√¯ ∞®«’∫Œ_01","≥ªø‹√¯ ∞®«’∫Œ_02","≥ªø‹√¯ ∞®«’∫Œ_03","≥ªø‹√¯ ∞®«’∫Œ_04","≥ªø‹√¯ ∞®«’∫Œ_05","≥ªø‹√¯ ∞®«’∫Œ_06","≥ªø‹√¯ ∞®«’∫Œ_07","≥ªø‹√¯ ∞®«’∫Œ_08","≥ªø‹√¯ ∞®«’∫Œ_09","≥ªø‹√¯ ∞®«’∫Œ_10","≥ªø‹√¯ ∞®«’∫Œ_11","≥ªø‹√¯ ∞®«’∫Œ_12","≥ªø‹√¯ ∞®«’∫Œ_13","≥ªø‹√¯ ∞®«’∫Œ_14","≥ªø‹√¯ ∞®«’∫Œ_15","≥ªø‹√¯ ∞®«’∫Œ_16","≥ªø‹√¯ ∞®«’∫Œ_17","≥ªø‹√¯ ∞®«’∫Œ_18","≥ªø‹√¯ ∞®«’∫Œ_19","≥ªø‹√¯ ∞®«’∫Œ_20","≥ªø‹√¯ ∞®«’∫Œ_21","≥ªø‹√¯ ∞®«’∫Œ_22","≥ªø‹√¯ ∞®«’∫Œ_23","≥ªø‹√¯ ∞®«’∫Œ_24","≥ªø‹√¯ ∞®«’∫Œ_25","≥ªø‹√¯ ∞®«’∫Œ_26","≥ªø‹√¯ ∞®«’∫Œ_27","≥ªø‹√¯ ∞®«’∫Œ_28","≥ªø‹√¯ ∞®«’∫Œ_29","≥ªø‹√¯ ∞®«’∫Œ_30","≥ªø‹√¯ ∞®«’∫Œ_31","≥ªø‹√¯ ∞®«’∫Œ_32","≥ªø‹√¯ ∞®«’∫Œ_33","≥ªø‹√¯ ∞®«’∫Œ_34","≥ªø‹√¯ ∞®«’∫Œ_35","≥ªø‹√¯ ∞®«’∫Œ_36","≥ªø‹√¯ ∞®«’∫Œ_37","≥ªø‹√¯ ∞®«’∫Œ_38","≥ªø‹√¯ ∞®«’∫Œ_39","≥ªø‹√¯ ∞®«’∫Œ_40","≥ªø‹√¯ ∞®«’∫Œ_41","≥ªø‹√¯ ∞®«’∫Œ_42","≥ªø‹√¯ ∞®«’∫Œ_43","≥ªø‹√¯ ∞®«’∫Œ_44","≥ªø‹√¯ ∞®«’∫Œ_45","≥ªø‹√¯ ∞®«’∫Œ_46","≥ªø‹√¯ ∞®«’∫Œ_47","≥ªø‹√¯ ∞®«’∫Œ_48","≥ªø‹√¯ ∞®«’∫Œ_49","≥ªø‹√¯ ∞®«’∫Œ_50","≥ªø‹√¯ ∞®«’∫Œ_51","≥ªø‹√¯ ∞®«’∫Œ_52","≥ªø‹√¯ ∞®«’∫Œ_53","≥ªø‹√¯ ∞®«’∫Œ_54","≥ªø‹√¯ ∞®«’∫Œ_55","≥ªø‹√¯ ∞®«’∫Œ_56","≥ªø‹√¯ ∞®«’∫Œ_57","≥ªø‹√¯ ∞®«’∫Œ_58","≥ªø‹√¯ ∞®«’∫Œ_59","≥ªø‹√¯ ∞®«’∫Œ_60","≥ªø‹√¯ ∞®«’∫Œ_61","≥ªø‹√¯ ∞®«’∫Œ_62","≥ªø‹√¯ ∞®«’∫Œ_63","≥ªø‹√¯ ∞®«’∫Œ_64","≥ªø‹√¯ ∞®«’∫Œ_65","≥ªø‹√¯ ∞®«’∫Œ_66","≥ªø‹√¯ ∞®«’∫Œ_67","≥ªø‹√¯ ∞®«’∫Œ_68","≥ªø‹√¯ ∞®«’∫Œ_69","≥ªø‹√¯ ∞®«’∫Œ_70","≥ªø‹√¯ ∞®«’∫Œ_71","≥ªø‹√¯ ∞®«’∫Œ_72","≥ªø‹√¯ ∞®«’∫Œ_73","≥ªø‹√¯ ∞®«’∫Œ_74","≥ªø‹√¯ ∞®«’∫Œ_75","≥ªø‹√¯ ∞®«’∫Œ_76","≥ªø‹√¯ ∞®«’∫Œ_77","≥ªø‹√¯ ∞®«’∫Œ_78","»¶µÂ¥ŸøÓ ∞∏_01","»¶µÂ¥ŸøÓ ∞∏_02","DM60324","DM60326","DM60328","DM60330","DM60332","DM60334","DM60336","DM60338","DM60340","DM60342","DM60344","DM60346","DM60348","DM60350","DM60352","DM60354","DM60356","DM60358","DM60360","DM60362"
774,2022/07/23,23:01:33,"C227220027      ","N227216007      ",0,1,0,234,233,229,230,231,229,230,227,229,229,222,226,232,232,228,228,231,228,229,229,228,230,226,225,233,232,228,229,231,229,230,229,229,230,227,227,233,234,231,240,236,237,237,238,238,236,240,240,232,235,239,236,235,236,237,238,238,235,240,241,233,236,239,238,236,237,237,237,238,235,240,242,232,236,306,239,237,237,1122,1120,1120,1118,1118,1117,1117,1118,1116,1119,1115,1118,1115,1116,1114,1114,1116,1114,1116,1116,1116,1117,1117,1114,1115,1113,1114,1114,1115,1114,1115,1116,1117,1119,1119,1113,1119,1120,1121,683,685,685,686,682,685,685,682,680,688,691,687,680,681,681,682,679,681,683,680,679,686,689,684,676,679,680,681,679,682,682,681,679,687,688,623,680,683,685,1004,995,0,"","?","","","","","?","","","","","W","","","",0,0,0,0,0
775,2022/07/23,23:01:33,"C227220027      ","N227216007      ",0,1,0,228,228,228,228,221,226,226,234,228,229,230,227,227,229,228,230,223,227,227,233,230,225,232,228,229,228,227,230,226,226,233,233,231,230,233,231,230,229,229,235,239,239,232,234,239,237,235,237,237,236,236,234,239,241,233,235,239,239,239,238,238,239,237,235,239,240,231,235,238,238,235,239,237,238,305,234,240,242,1120,1121,1117,1120,1117,1118,1116,1115,1115,1114,1113,1112,1114,1114,1113,1115,1116,1116,1115,1115,1114,1112,1115,1112,1113,1113,1113,1115,1114,1115,1115,1115,1115,1116,1116,1108,1117,1120,1121,687,684,680,688,689,685,677,679,679,679,677,680,681,677,675,681,686,681,675,676,677,681,675,678,680,676,675,682,686,683,675,678,679,681,677,615,684,681,682,986,991,0,"","?","","","","","?","","","","","X","","","",0,0,0,0,0
776,2022/07/23,23:01:34,"C227220027      ","N227216007      ",0,1,0,234,233,230,227,230,229,229,227,228,226,223,225,230,231,229,228,230,227,227,226,227,228,225,226,231,232,228,227,230,229,228,225,229,229,224,226,230,231,227,238,236,237,237,238,238,236,240,241,233,234,239,237,237,237,236,238,238,235,241,243,233,234,240,238,235,236,236,238,238,235,239,241,233,234,240,239,236,237,1120,1116,1116,1115,1114,1111,1112,1112,1112,1113,1112,1112,1112,1110,1111,1110,1110,1108,1109,1109,1110,1112,1110,1111,1110,1110,1110,1109,1110,1110,1110,1109,1111,1114,1114,1115,1115,1116,1118,682,684,685,686,681,684,683,680,677,685,688,683,678,678,678,680,676,679,679,675,675,682,685,680,673,675,677,678,674,678,677,677,674,682,686,683,676,679,682,1010,1002,0,"","?","","","","","?","","","","","U","","","",0,0,0,0,0
777,2022/07/23,23:01:34,"C227220027      ","N227216007      ",1,1,1,229,225,228,226,224,225,232,233,229,229,230,229,229,228,228,228,226,227,226,232,228,228,231,230,229,228,227,229,227,226,233,232,230,230,231,230,228,228,227,235,238,240,230,233,237,237,233,234,235,236,235,233,237,241,231,232,235,235,233,234,234,235,236,233,237,239,231,234,237,236,234,235,236,236,235,233,237,238,1120,1117,1117,1119,1116,1116,1116,1114,1114,1112,1113,1112,1113,1112,1113,1114,1113,1113,1113,1114,1112,1111,1114,1112,1112,1112,1113,1115,1114,1114,1114,1115,1115,1114,1115,1115,1116,1116,1118,688,686,680,690,692,687,679,681,682,682,679,683,682,679,677,684,688,684,678,681,681,683,679,682,682,679,678,684,688,685,677,680,681,683,680,685,685,682,682,1003,1006,0,"","?","","","","","?","","","","","V","","","",0,0,0,0,0
778,2022/07/23,23:01:34,"C227220027      ","N227216007      ",0,1,0,235,233,230,228,229,229,229,228,229,230,225,227,233,232,226,228,230,228,230,229,228,230,226,227,233,233,229,228,231,227,229,227,227,230,224,225,233,234,230,237,236,236,236,238,237,234,239,241,232,234,238,237,234,235,237,238,238,235,239,240,232,235,239,237,235,237,238,238,238,235,239,242,233,236,310,237,237,237,1121,1120,1118,1118,1117,1115,1116,1116,1117,1118,1115,1117,1116,1116,1115,1114,1115,1114,1115,1116,1114,1117,1116,1116,1113,1114,1114,1113,1115,1114,1115,1116,1116,1118,1118,1112,1117,1121,1121,683,685,686,686,683,686,685,683,680,688,691,687,680,682,684,683,679,683,683,681,679,686,689,684,676,679,679,681,678,682,683,681,679,686,690,744,681,684,685,1005,999,0,"","?","","","","","?","","","","","W","","","",0,0,0,0,0
779,2022/07/23,23:01:34,"C227220027      ","N227216007      ",0,0,0,230,229,229,229,221,227,232,234,229,229,231,229,228,229,227,229,220,228,227,234,230,229,231,229,228,228,227,228,227,228,234,232,231,231,231,230,230,230,229,236,240,241,232,236,239,238,237,236,236,237,237,234,240,242,231,235,238,239,238,239,238,237,237,233,239,242,232,234,238,237,235,237,237,237,312,235,239,241,1120,1120,1118,1118,1116,1117,1115,1116,1114,1114,1113,1112,1112,1113,1113,1113,1114,1114,1114,1115,1114,1114,1114,1112,1112,1113,1113,1115,1114,1113,1114,1115,1115,1115,1115,1110,1117,1119,1121,686,683,679,686,687,684,677,678,679,679,675,679,680,675,674,681,686,681,674,676,676,679,676,679,680,676,674,682,684,682,675,678,679,680,678,616,682,681,681,989,992,0,"","?","","","","","?","","","","","X","","","",0,0,0,0,0
780,2022/07/23,23:01:35,"C227220027      ","N227216007      ",0,1,0,233,233,228,226,230,226,228,226,227,226,219,223,229,227,226,226,228,226,225,227,226,226,223,224,231,230,229,227,230,228,229,228,228,229,224,226,231,232,228,237,236,237,237,239,237,235,240,243,233,236,239,237,237,238,237,239,239,236,240,242,234,236,238,238,237,238,237,239,238,235,241,243,233,235,240,238,237,237,1118,1117,1116,1113,1115,1112,1113,1113,1112,1114,1112,1111,1112,1109,1111,1110,1111,1108,1109,1109,1108,1110,1110,1110,1108,1109,1110,1109,1110,1109,1110,1111,1112,1114,1114,1115,1115,1116,1117,682,685,684,686,680,686,684,680,677,685,688,684,678,679,679,680,676,680,679,675,674,683,685,681,673,675,675,677,673,678,677,675,673,682,686,683,677,679,682,1013,1003,0,"","?","","","","","?","","","","","U","","","",0,0,0,0,0
781,2022/07/23,23:01:35,"C227220027      ","N227216007      ",1,1,1,230,228,229,228,224,226,233,233,229,228,231,227,227,225,227,228,226,226,232,233,227,228,231,229,229,228,227,231,228,227,234,234,231,229,232,230,230,226,228,236,238,240,231,233,238,236,234,236,236,237,236,233,238,241,231,234,238,236,235,235,235,237,235,235,239,240,230,234,237,236,234,235,234,236,236,233,238,239,1118,1119,1117,1118,1117,1116,1116,1115,1114,1113,1113,1111,1112,1112,1112,1112,1113,1114,1113,1113,1110,1112,1113,1112,1112,1112,1112,1114,1113,1114,1114,1113,1113,1113,1115,1115,1115,1116,1118,687,685,681,689,690,687,679,680,682,681,679,681,681,678,676,683,685,683,677,678,681,681,676,681,680,677,674,683,687,683,675,678,680,683,679,683,684,682,681,1009,1001,0,"","?","","","","","?","","","","","V","","","",0,0,0,0,0
782,2022/07/23,23:01:35,"C227220027      ","N227216007      ",0,0,0,233,233,227,228,231,227,229,228,229,228,224,227,233,233,228,228,231,229,229,229,228,230,228,226,233,232,228,229,231,229,229,228,228,230,226,226,234,235,231,238,234,236,236,237,237,235,239,240,233,234,238,238,235,237,235,237,238,236,239,242,233,235,240,238,237,238,237,238,237,236,240,242,233,236,311,239,235,236,1121,1120,1120,1118,1118,1114,1116,1117,1117,1119,1116,1117,1116,1116,1115,1114,1115,1115,1116,1115,1116,1118,1116,1116,1114,1115,1114,1114,1115,1114,1115,1117,1117,1119,1119,1112,1119,1120,1119,685,686,687,689,683,687,686,683,681,688,691,687,679,681,682,684,680,682,684,681,678,686,689,683,678,679,679,683,679,682,683,682,679,687,691,624,680,684,684,1005,1000,0,"","?","","","","","?","","","","","W","","","",0,0,0,0,0
783,2022/07/23,23:01:36,"C227220027      ","N227216007      ",0,1,0,229,227,228,228,225,226,221,233,228,228,231,228,228,229,228,228,224,227,231,234,229,229,231,229,229,227,228,227,226,227,232,234,230,229,232,229,231,230,230,235,239,240,232,235,237,238,235,235,234,238,236,234,239,241,232,235,238,239,238,238,237,238,237,234,239,241,231,235,237,237,235,236,236,239,311,236,240,241,1120,1120,1118,1119,1116,1117,1115,1115,1114,1113,1113,1112,1112,1113,1113,1114,1114,1115,1114,1114,1113,1113,1114,1112,1112,1113,1113,1115,1114,1115,1114,1115,1115,1114,1117,1110,1117,1119,1120,689,684,680,687,688,685,678,679,680,680,676,681,680,677,676,682,687,682,675,677,677,679,676,679,679,678,675,685,686,684,675,677,679,682,678,736,683,681,682,988,990,0,"","?","","","","","?","","","","","X","","","",0,0,0,0,0
784,2022/07/23,23:01:36,"C227220027      ","N227216007      ",0,1,0,233,233,230,228,230,227,227,223,227,228,225,223,226,230,228,226,229,228,226,226,227,229,222,225,231,232,228,226,230,227,228,228,229,230,226,227,231,232,228,237,236,237,236,239,237,234,239,242,234,234,238,238,236,237,235,239,238,235,239,243,233,235,239,238,237,237,236,238,237,233,239,242,232,234,237,238,236,236,1117,1120,1116,1113,1115,1112,1112,1111,1112,1114,1110,1112,1112,1112,1111,1109,1110,1109,1110,1110,1110,1112,1110,1110,1110,1111,1110,1108,1109,1109,1108,1111,1111,1114,1113,1114,1115,1116,1118,684,685,684,686,680,686,685,681,677,685,688,684,677,679,678,680,675,680,680,676,673,681,683,681,673,675,676,679,674,677,677,675,673,682,685,683,677,681,683,1013,1003,0,"","?","","","","","?","","","","","U","","","",0,0,0,0,0
785,2022/07/23,23:01:36,"C227220027      ","N227216007      ",0,1,0,231,226,227,228,227,224,232,233,229,226,230,227,226,224,226,228,226,224,230,232,229,227,230,228,228,227,229,231,227,227,225,233,230,228,231,228,229,229,228,236,240,241,232,233,239,237,235,236,236,237,236,234,239,241,232,234,237,237,236,236,236,237,237,235,240,242,230,233,237,237,235,235,235,237,307,235,238,239,1119,1119,1117,1117,1115,1115,1114,1115,1113,1111,1112,1111,1112,1112,1111,1112,1111,1112,1112,1112,1112,1110,1111,1111,1111,1112,1112,1114,1112,1113,1113,1114,1114,1113,1115,1106,1116,1116,1117,686,683,679,688,690,685,677,679,680,681,678,681,681,678,674,682,686,683,676,677,678,679,676,680,679,676,675,683,687,684,676,678,680,683,678,616,683,680,681,1003,1005,0,"","?","","","","","?","","","","","V","","","",0,0,0,0,0
786,2022/07/23,23:01:37,"C227220027      ","N227216007      ",1,1,1,235,234,229,231,230,228,229,229,229,230,225,227,229,232,227,229,230,226,229,229,229,229,226,226,234,233,229,229,233,231,231,230,231,231,225,227,232,233,230,238,236,236,237,236,237,233,239,241,232,234,239,237,235,237,236,238,238,236,240,240,234,237,240,239,237,237,238,238,238,236,239,243,232,236,239,239,237,237,1121,1119,1118,1118,1115,1115,1113,1116,1116,1118,1115,1117,1115,1115,1115,1114,1115,1114,1116,1116,1114,1117,1116,1114,1113,1114,1112,1113,1115,1114,1114,1115,1116,1116,1117,1119,1119,1120,1120,683,685,686,685,681,686,684,681,679,688,690,687,680,682,682,683,679,683,683,680,678,685,688,682,675,677,677,680,676,679,680,679,676,685,689,685,679,682,683,1008,1000,0,"","?","","","","","?","","","","","W","","","",0,0,0,0,0
787,2022/07/23,23:01:37,"C227220027      ","N227216007      ",0,0,0,228,226,228,229,219,226,233,233,229,228,231,229,229,230,228,229,226,227,231,233,230,230,231,229,229,228,226,229,224,228,225,233,230,228,231,230,230,230,229,234,239,241,232,234,239,238,236,236,236,238,237,235,239,242,233,236,238,239,236,239,238,238,237,234,238,240,232,236,237,237,236,237,237,239,306,234,239,241,1119,1119,1117,1118,1114,1117,1115,1114,1112,1112,1113,1112,1112,1113,1113,1114,1114,1114,1114,1112,1113,1113,1114,1111,1112,1114,1113,1115,1114,1114,1114,1114,1115,1115,1115,1109,1116,1118,1120,688,684,679,686,690,684,677,678,678,680,674,679,679,676,674,680,685,681,675,677,677,678,676,678,679,678,675,682,685,682,676,677,679,681,677,615,682,680,681,987,990,0,"","?","","","","","?","","","","","X","","","",0,0,0,0,0
788,2022/07/23,23:01:37,"C227220027      ","N227216007      ",0,1,0,233,232,229,227,230,227,228,226,227,226,221,226,230,232,227,226,229,228,228,226,227,228,225,225,232,232,229,227,231,230,229,230,227,231,224,227,230,229,227,240,236,238,239,239,239,237,239,242,236,237,238,238,236,238,238,239,239,236,240,242,234,235,238,237,236,237,234,238,239,236,240,243,233,235,239,238,236,237,1118,1116,1115,1114,1114,1112,1112,1112,1110,1115,1112,1111,1111,1110,1110,1108,1109,1109,1108,1109,1108,1110,1110,1110,1108,1109,1110,1107,1109,1109,1110,1111,1109,1113,1112,1114,1115,1115,1116,680,682,682,682,678,682,681,679,675,682,686,682,675,677,677,677,674,677,676,675,671,679,683,679,671,673,674,678,673,675,676,674,672,681,686,683,677,682,684,1012,1001,0,"","?","","","","","?","","","","","U","","","",0,0,0,0,0
789,2022/07/23,23:01:38,"C227220027      ","N227216007      ",0,1,0,226,227,228,227,225,226,231,233,228,227,228,227,228,226,220,226,222,227,232,233,229,228,232,228,228,227,225,228,224,227,232,232,229,230,232,230,229,229,228,235,240,242,232,235,238,238,236,237,237,237,236,234,239,242,231,235,238,237,235,236,237,237,236,234,240,242,232,236,238,238,236,237,237,238,237,235,240,242,1117,1119,1115,1117,1115,1116,1115,1115,1114,1112,1109,1110,1112,1112,1112,1111,1113,1112,1113,1113,1112,1112,1113,1111,1112,1112,1112,1113,1113,1113,1113,1113,1114,1113,1114,1114,1116,1117,1118,687,683,679,687,689,685,677,679,679,680,676,680,680,676,674,681,685,681,677,678,678,679,675,679,680,676,674,682,685,682,675,677,679,680,677,681,682,679,679,1007,1004,0,"","?","","","","","?","","","","","V","","","",0,0,0,0,0
790,2022/07/23,23:01:38,"C227220027      ","N227216007      ",1,1,1,233,232,227,228,231,228,229,228,228,227,225,226,223,230,228,228,230,228,229,229,227,229,227,227,234,233,230,229,231,229,230,228,229,231,228,227,232,233,227,238,236,236,236,236,237,235,240,241,233,234,239,238,236,237,239,239,238,236,240,243,234,236,239,238,237,238,238,238,237,235,241,242,233,235,240,240,237,239,1121,1119,1118,1117,1117,1115,1116,1115,1116,1118,1116,1116,1115,1114,1114,1114,1115,1114,1115,1115,1115,1117,1116,1113,1113,1114,1113,1112,1113,1113,1114,1116,1115,1118,1117,1118,1118,1119,1119,685,685,686,686,683,686,685,681,680,687,690,685,679,681,681,681,678,681,682,679,677,685,688,682,675,677,677,680,676,681,681,679,677,684,688,685,679,683,684,1003,1002,0,"","?","","","","","?","","","","","W","","","",0,0,0,0,0
791,2022/07/23,23:01:38,"C227220027      ","N227216007      ",0,0,0,229,227,229,230,223,225,234,234,228,229,230,229,230,230,228,228,219,229,226,234,230,230,231,228,229,227,228,229,227,229,234,234,232,231,231,229,231,230,228,235,239,241,231,233,238,236,236,236,236,236,236,234,239,241,231,235,238,239,238,239,238,238,237,233,239,240,232,235,237,238,235,236,237,238,313,236,240,241,1120,1121,1119,1119,1117,1118,1114,1116,1114,1113,1112,1112,1113,1113,1113,1113,1114,1115,1114,1114,1114,1113,1114,1112,1111,1113,1112,1114,1114,1113,1113,1115,1114,1115,1115,1110,1118,1119,1120,688,684,680,688,689,686,677,679,679,680,677,680,680,676,674,682,686,680,674,676,677,678,676,679,680,677,674,681,684,682,674,678,678,680,678,615,682,680,682,985,988,0,"","?","","","","","?","","","","","X","","","",0,0,0,0,0
792,2022/07/23,23:01:38,"C227220027      ","N227216007      ",0,1,0,232,232,229,226,227,229,226,223,226,225,223,223,230,231,226,227,229,226,225,226,227,228,224,224,231,232,226,226,230,228,229,227,229,227,225,224,230,231,227,238,236,237,237,237,237,235,240,242,232,233,238,238,235,236,236,238,237,235,239,242,231,233,238,237,234,237,236,237,236,234,239,242,233,234,240,238,234,237,1118,1118,1116,1115,1114,1112,1112,1111,1111,1113,1110,1111,1111,1111,1110,1108,1110,1108,1108,1108,1109,1110,1110,1109,1109,1109,1110,1108,1109,1108,1110,1111,1111,1114,1114,1113,1115,1115,1117,684,684,684,686,682,685,684,680,676,685,688,684,677,678,678,680,676,680,679,675,674,682,685,680,674,676,676,679,675,678,679,676,674,683,688,684,678,682,683,1009,1001,0,"","?","","","","","?","","","","","U","","","",0,0,0,0,0
793,2022/07/23,23:01:39,"C227220027      ","N227216007      ",1,1,1,229,228,229,227,225,225,232,233,228,227,230,226,227,227,226,229,222,225,230,231,229,228,232,227,228,227,229,230,226,227,231,232,229,228,231,229,228,228,226,235,238,239,230,233,237,236,234,237,235,236,236,234,238,240,230,233,237,236,233,236,234,235,236,234,238,240,230,232,236,235,232,234,234,235,235,232,237,239,1119,1118,1117,1116,1115,1116,1115,1114,1112,1112,1112,1111,1112,1111,1112,1113,1112,1113,1112,1113,1112,1112,1111,1110,1111,1112,1111,1114,1113,1113,1112,1113,1114,1113,1114,1114,1115,1116,1118,688,685,682,689,690,687,679,681,681,682,679,681,681,677,675,683,687,684,678,680,680,682,678,680,681,678,676,684,689,684,677,680,682,683,680,685,686,683,682,1003,1004,0,"","?","","","","","?","","","","","V","","","",0,0,0,0,0
794,2022/07/23,23:01:39,"C227220027      ","N227216007      ",1,1,1,233,233,228,228,228,228,229,229,228,227,223,227,232,232,229,229,233,229,230,229,229,230,226,227,234,232,231,230,233,229,230,228,230,230,226,227,232,234,228,239,236,238,237,238,236,235,240,241,233,235,238,237,235,236,236,238,237,235,239,242,231,234,238,236,235,237,236,236,237,234,239,241,233,236,238,239,236,237,1120,1120,1118,1117,1117,1115,1116,1116,1117,1118,1116,1116,1116,1115,1115,1114,1115,1113,1115,1116,1116,1115,1116,1114,1113,1114,1114,1114,1113,1113,1113,1115,1115,1117,1116,1117,1118,1119,1119,682,685,685,686,683,685,685,682,679,688,690,687,680,681,682,682,678,681,682,680,678,685,689,683,678,679,679,682,678,681,681,680,677,685,689,686,680,684,684,1006,1001,0,"","?","","","","","?","","","","","W","","","",0,0,0,0,0
795,2022/07/23,23:01:39,"C227220027      ","N227216007      ",0,0,0,229,227,229,229,226,227,231,233,229,230,230,228,229,227,226,229,223,227,231,233,230,229,230,228,229,228,227,227,224,227,227,233,230,230,232,230,230,229,229,238,241,242,231,231,236,236,235,235,235,236,236,233,238,241,234,237,240,240,239,240,240,239,237,235,239,242,232,232,239,239,235,237,237,238,308,235,240,242,1121,1119,1117,1117,1113,1116,1115,1114,1114,1112,1112,1111,1111,1112,1113,1113,1114,1114,1113,1114,1113,1112,1113,1109,1111,1113,1112,1113,1111,1114,1115,1115,1115,1114,1116,1108,1117,1120,1122,685,682,677,687,689,684,677,678,680,680,676,679,680,677,676,680,684,680,673,675,675,677,675,677,677,677,674,682,685,680,675,677,679,681,677,616,682,681,681,987,997,0,"","?","","","","","?","","","","","X","","","",0,0,0,0,0
796,2022/07/23,23:01:40,"C227220027      ","N227216007      ",0,1,0,233,232,230,228,225,227,228,227,228,228,223,223,231,231,229,227,230,228,230,228,227,228,224,225,232,231,229,228,232,229,229,228,228,230,225,225,231,231,229,240,237,237,237,239,239,236,240,242,233,235,240,237,237,237,237,238,239,236,241,244,234,237,240,239,238,239,237,238,238,236,240,243,234,236,239,239,236,237,1120,1119,1117,1115,1113,1110,1113,1113,1112,1113,1111,1113,1112,1111,1110,1109,1109,1108,1110,1109,1109,1110,1110,1110,1108,1111,1110,1109,1109,1109,1110,1110,1112,1114,1113,1114,1115,1116,1116,682,684,684,685,681,683,682,679,676,684,687,682,676,677,677,679,675,678,677,675,672,679,682,678,671,673,674,677,671,676,676,674,673,682,686,683,676,680,683,1006,1004,0,"","?","","","","","?","","","","","U","","","",0,0,0,0,0
797,2022/07/23,23:01:40,"C227220027      ","N227216007      ",1,1,1,230,227,228,228,226,225,231,230,228,225,229,224,227,225,225,227,224,226,233,232,228,229,230,229,229,228,229,231,225,226,233,232,227,228,230,229,229,229,228,235,238,240,231,234,237,236,234,235,235,237,235,233,238,240,230,233,237,236,234,235,235,236,236,234,238,240,231,234,237,236,234,235,235,236,236,233,238,240,1118,1118,1117,1118,1115,1116,1115,1114,1114,1113,1113,1111,1113,1112,1112,1114,1112,1113,1113,1112,1113,1112,1113,1112,1112,1113,1113,1114,1112,1113,1113,1112,1113,1114,1115,1114,1116,1118,1119,687,684,680,689,690,686,680,682,682,683,679,684,684,680,678,685,688,685,677,680,680,682,678,681,680,678,677,683,687,683,676,680,682,683,679,684,685,682,682,1005,1004,0,"","?","","","","","?","","","","","V","","","",0,0,0,0,0
