"VISION_DATA"
"DATA No","DATE","TIME","OLD_BATCH_NO1","OLD_BATCH_NO2","ƒ´∏ﬁ∂Û ¡æ«’ ∞·∞˙","¿Œº≠∆Æ NG »Æ¿Œ","∞®«’∫Œ ∞·∞˙","ƒ≥∫Ò∆º ∞·∞˙","¡¢√À∫Œ ∞∏_01","¡¢√À∫Œ ∞∏_02","¡¢√À∫Œ ∞∏_03","¡¢√À∫Œ ∞∏_04","¡¢√À∫Œ ∞∏_05","¡¢√À∫Œ ∞∏_06","¡¢√À∫Œ ∞∏_07","¡¢√À∫Œ ∞∏_08","¡¢√À∫Œ ∞∏_09","¡¢√À∫Œ ∞∏_10","¡¢√À∫Œ ∞∏_11","¡¢√À∫Œ ∞∏_12","¡¢√À∫Œ ∞∏_13","¡¢√À∫Œ ∞∏_14","¡¢√À∫Œ ∞∏_15","¡¢√À∫Œ ∞∏_16","¡¢√À∫Œ ∞∏_17","¡¢√À∫Œ ∞∏_18","¡¢√À∫Œ ∞∏_19","¡¢√À∫Œ ∞∏_20","¡¢√À∫Œ ∞∏_21","¡¢√À∫Œ ∞∏_22","¡¢√À∫Œ ∞∏_23","¡¢√À∫Œ ∞∏_24","¡¢√À∫Œ ∞∏_25","¡¢√À∫Œ ∞∏_26","¡¢√À∫Œ ∞∏_27","¡¢√À∫Œ ∞∏_28","¡¢√À∫Œ ∞∏_29","¡¢√À∫Œ ∞∏_30","¡¢√À∫Œ ∞∏_31","¡¢√À∫Œ ∞∏_32","¡¢√À∫Œ ∞∏_33","¡¢√À∫Œ ∞∏_34","¡¢√À∫Œ ∞∏_35","¡¢√À∫Œ ∞∏_36","¡¢√À∫Œ ∞∏_37","¡¢√À∫Œ ∞∏_38","¡¢√À∫Œ ∞∏_39","¡¢√À∫Œ ∞∏_40","¡¢√À∫Œ ∞∏_41","¡¢√À∫Œ ∞∏_42","¡¢√À∫Œ ∞∏_43","¡¢√À∫Œ ∞∏_44","¡¢√À∫Œ ∞∏_45","¡¢√À∫Œ ∞∏_46","¡¢√À∫Œ ∞∏_47","¡¢√À∫Œ ∞∏_48","¡¢√À∫Œ ∞∏_49","¡¢√À∫Œ ∞∏_50","¡¢√À∫Œ ∞∏_51","¡¢√À∫Œ ∞∏_52","¡¢√À∫Œ ∞∏_53","¡¢√À∫Œ ∞∏_54","¡¢√À∫Œ ∞∏_55","¡¢√À∫Œ ∞∏_56","¡¢√À∫Œ ∞∏_57","¡¢√À∫Œ ∞∏_58","¡¢√À∫Œ ∞∏_59","¡¢√À∫Œ ∞∏_60","¡¢√À∫Œ ∞∏_61","¡¢√À∫Œ ∞∏_62","¡¢√À∫Œ ∞∏_63","¡¢√À∫Œ ∞∏_64","¡¢√À∫Œ ∞∏_65","¡¢√À∫Œ ∞∏_66","¡¢√À∫Œ ∞∏_67","¡¢√À∫Œ ∞∏_68","¡¢√À∫Œ ∞∏_69","¡¢√À∫Œ ∞∏_70","¡¢√À∫Œ ∞∏_71","¡¢√À∫Œ ∞∏_72","¡¢√À∫Œ ∞∏_73","¡¢√À∫Œ ∞∏_74","¡¢√À∫Œ ∞∏_75","¡¢√À∫Œ ∞∏_76","¡¢√À∫Œ ∞∏_77","¡¢√À∫Œ ∞∏_78","≥ªø‹√¯ ∞®«’∫Œ_01","≥ªø‹√¯ ∞®«’∫Œ_02","≥ªø‹√¯ ∞®«’∫Œ_03","≥ªø‹√¯ ∞®«’∫Œ_04","≥ªø‹√¯ ∞®«’∫Œ_05","≥ªø‹√¯ ∞®«’∫Œ_06","≥ªø‹√¯ ∞®«’∫Œ_07","≥ªø‹√¯ ∞®«’∫Œ_08","≥ªø‹√¯ ∞®«’∫Œ_09","≥ªø‹√¯ ∞®«’∫Œ_10","≥ªø‹√¯ ∞®«’∫Œ_11","≥ªø‹√¯ ∞®«’∫Œ_12","≥ªø‹√¯ ∞®«’∫Œ_13","≥ªø‹√¯ ∞®«’∫Œ_14","≥ªø‹√¯ ∞®«’∫Œ_15","≥ªø‹√¯ ∞®«’∫Œ_16","≥ªø‹√¯ ∞®«’∫Œ_17","≥ªø‹√¯ ∞®«’∫Œ_18","≥ªø‹√¯ ∞®«’∫Œ_19","≥ªø‹√¯ ∞®«’∫Œ_20","≥ªø‹√¯ ∞®«’∫Œ_21","≥ªø‹√¯ ∞®«’∫Œ_22","≥ªø‹√¯ ∞®«’∫Œ_23","≥ªø‹√¯ ∞®«’∫Œ_24","≥ªø‹√¯ ∞®«’∫Œ_25","≥ªø‹√¯ ∞®«’∫Œ_26","≥ªø‹√¯ ∞®«’∫Œ_27","≥ªø‹√¯ ∞®«’∫Œ_28","≥ªø‹√¯ ∞®«’∫Œ_29","≥ªø‹√¯ ∞®«’∫Œ_30","≥ªø‹√¯ ∞®«’∫Œ_31","≥ªø‹√¯ ∞®«’∫Œ_32","≥ªø‹√¯ ∞®«’∫Œ_33","≥ªø‹√¯ ∞®«’∫Œ_34","≥ªø‹√¯ ∞®«’∫Œ_35","≥ªø‹√¯ ∞®«’∫Œ_36","≥ªø‹√¯ ∞®«’∫Œ_37","≥ªø‹√¯ ∞®«’∫Œ_38","≥ªø‹√¯ ∞®«’∫Œ_39","≥ªø‹√¯ ∞®«’∫Œ_40","≥ªø‹√¯ ∞®«’∫Œ_41","≥ªø‹√¯ ∞®«’∫Œ_42","≥ªø‹√¯ ∞®«’∫Œ_43","≥ªø‹√¯ ∞®«’∫Œ_44","≥ªø‹√¯ ∞®«’∫Œ_45","≥ªø‹√¯ ∞®«’∫Œ_46","≥ªø‹√¯ ∞®«’∫Œ_47","≥ªø‹√¯ ∞®«’∫Œ_48","≥ªø‹√¯ ∞®«’∫Œ_49","≥ªø‹√¯ ∞®«’∫Œ_50","≥ªø‹√¯ ∞®«’∫Œ_51","≥ªø‹√¯ ∞®«’∫Œ_52","≥ªø‹√¯ ∞®«’∫Œ_53","≥ªø‹√¯ ∞®«’∫Œ_54","≥ªø‹√¯ ∞®«’∫Œ_55","≥ªø‹√¯ ∞®«’∫Œ_56","≥ªø‹√¯ ∞®«’∫Œ_57","≥ªø‹√¯ ∞®«’∫Œ_58","≥ªø‹√¯ ∞®«’∫Œ_59","≥ªø‹√¯ ∞®«’∫Œ_60","≥ªø‹√¯ ∞®«’∫Œ_61","≥ªø‹√¯ ∞®«’∫Œ_62","≥ªø‹√¯ ∞®«’∫Œ_63","≥ªø‹√¯ ∞®«’∫Œ_64","≥ªø‹√¯ ∞®«’∫Œ_65","≥ªø‹√¯ ∞®«’∫Œ_66","≥ªø‹√¯ ∞®«’∫Œ_67","≥ªø‹√¯ ∞®«’∫Œ_68","≥ªø‹√¯ ∞®«’∫Œ_69","≥ªø‹√¯ ∞®«’∫Œ_70","≥ªø‹√¯ ∞®«’∫Œ_71","≥ªø‹√¯ ∞®«’∫Œ_72","≥ªø‹√¯ ∞®«’∫Œ_73","≥ªø‹√¯ ∞®«’∫Œ_74","≥ªø‹√¯ ∞®«’∫Œ_75","≥ªø‹√¯ ∞®«’∫Œ_76","≥ªø‹√¯ ∞®«’∫Œ_77","≥ªø‹√¯ ∞®«’∫Œ_78","»¶µÂ¥ŸøÓ ∞∏_01","»¶µÂ¥ŸøÓ ∞∏_02","DM60324","DM60326","DM60328","DM60330","DM60332","DM60334","DM60336","DM60338","DM60340","DM60342","DM60344","DM60346","DM60348","DM60350","DM60352","DM60354","DM60356","DM60358","DM60360","DM60362"
90,2022/07/22,18:33:33,"C227220031      ","N227204016      ",1,1,1,231,233,232,221,227,233,228,241,232,222,225,221,223,232,227,221,223,230,226,238,234,222,225,221,224,223,226,222,222,232,230,241,231,225,227,225,226,229,228,256,259,262,251,250,254,253,251,256,254,255,259,254,259,262,253,251,254,254,251,253,251,252,252,249,253,258,247,248,253,254,249,250,249,253,256,250,256,260,1118,1119,1118,1121,1121,1118,1116,1117,1116,1117,1116,1115,1115,1116,1115,1118,1118,1117,1117,1115,1115,1115,1116,1114,1115,1115,1116,1117,1117,1116,1115,1116,1115,1115,1116,1115,1116,1116,1116,657,654,650,668,671,663,661,662,660,667,658,660,659,655,652,670,672,666,665,660,659,665,661,667,666,659,658,674,672,665,658,660,664,670,661,661,661,654,653,993,981,1,"","4","","","","","D","","","","","O","","","",0,0,0,0,0
91,2022/07/22,18:33:34,"C227220031      ","N227204016      ",1,1,1,230,247,241,224,226,224,233,233,228,224,224,233,230,241,238,228,233,229,230,231,230,226,231,235,233,244,239,226,233,224,230,236,232,226,228,235,233,235,230,247,248,249,251,250,248,247,252,238,232,233,238,238,238,239,239,248,248,245,251,250,244,245,251,253,253,255,254,254,253,252,254,259,255,256,257,259,257,256,1123,1124,1123,1125,1123,1121,1121,1121,1120,1123,1122,1122,1119,1119,1119,1119,1119,1119,1119,1120,1120,1120,1120,1119,1119,1119,1120,1119,1118,1118,1118,1120,1119,1121,1121,1121,1120,1121,1120,668,668,666,670,669,672,670,665,679,687,689,683,681,680,679,678,668,670,669,665,665,671,675,666,663,661,660,662,658,664,660,655,653,661,665,663,653,654,660,1002,992,1,"","4","","","","","E","","","","","P","","","",0,0,0,0,0
92,2022/07/22,18:33:34,"C227220031      ","N227204016      ",0,0,0,238,232,223,218,228,233,230,243,229,224,226,223,225,224,225,223,221,232,231,241,231,223,226,224,226,225,229,225,227,232,231,239,238,229,235,226,233,228,228,250,253,253,248,246,251,252,252,250,246,251,249,248,253,254,245,250,252,253,250,253,250,253,252,251,254,257,248,246,252,252,256,257,255,256,304,256,259,261,1117,1117,1115,1118,1117,1116,1114,1114,1113,1111,1111,1111,1111,1111,1110,1112,1112,1111,1111,1110,1109,1110,1110,1110,1110,1111,1111,1113,1113,1113,1112,1113,1113,1113,1114,1107,1115,1114,1115,660,658,659,673,673,664,660,658,666,673,665,672,669,665,664,674,666,659,656,655,652,659,653,658,655,656,652,667,668,661,656,651,651,655,654,619,656,653,651,996,997,1,"","4","","","","","F","","","","","J","","","",0,0,0,0,0
93,2022/07/22,18:33:35,"C227220031      ","N227204016      ",0,0,0,231,232,226,227,227,225,226,225,229,224,224,234,227,243,237,232,233,228,232,232,230,227,227,231,231,241,236,233,235,224,233,233,227,228,223,234,230,232,228,238,235,236,235,237,238,235,240,242,230,232,236,238,234,235,235,251,251,248,253,256,246,247,248,250,248,251,250,253,253,252,248,251,242,246,313,250,251,252,1118,1118,1118,1116,1115,1115,1115,1115,1116,1117,1117,1118,1116,1116,1116,1115,1118,1116,1117,1117,1117,1119,1117,1118,1118,1118,1117,1117,1119,1118,1118,1119,1119,1120,1120,1113,1118,1118,1118,684,685,688,691,685,691,688,684,673,685,686,680,677,680,679,679,664,672,667,663,663,673,681,676,666,666,666,670,664,670,666,668,669,678,682,615,663,661,664,987,1000,1,"","4","","","","","G","","","","","P","","","",0,0,0,0,0
94,2022/07/22,18:33:35,"C227220031      ","N227204016      ",1,1,1,236,233,235,233,227,230,236,236,239,238,239,232,238,233,230,230,226,238,238,246,241,235,236,231,232,234,234,230,232,238,239,241,236,232,233,223,224,222,225,248,252,255,247,247,251,251,252,248,248,251,252,252,255,257,248,247,253,252,251,253,251,254,248,246,251,257,247,245,251,253,237,241,240,242,243,241,248,255,1123,1124,1126,1127,1126,1126,1125,1125,1125,1125,1126,1124,1124,1125,1125,1126,1126,1126,1124,1125,1124,1124,1124,1124,1124,1125,1124,1127,1124,1126,1125,1125,1126,1125,1126,1125,1125,1125,1125,675,674,672,682,688,682,672,672,673,673,669,672,666,665,663,674,681,671,668,668,665,669,664,674,672,669,665,674,684,673,663,679,683,684,680,685,683,677,672,1009,1004,1,"","4","","","","","H","","","","","P","","","",0,0,0,0,0
95,2022/07/22,18:33:36,"C227220031      ","N227204016      ",1,1,1,230,245,242,238,241,236,241,236,229,224,234,236,230,245,241,229,232,229,230,229,230,229,227,236,236,247,243,234,245,237,238,239,237,234,234,234,238,238,235,239,237,238,237,238,239,237,241,251,250,247,252,255,252,253,250,247,251,247,252,254,246,247,247,247,244,247,244,247,248,247,254,255,249,245,254,255,251,254,1126,1125,1125,1124,1124,1122,1122,1123,1123,1124,1124,1123,1122,1123,1121,1121,1120,1120,1121,1121,1121,1122,1121,1123,1123,1124,1124,1123,1124,1123,1124,1125,1124,1126,1125,1126,1125,1125,1126,676,678,678,681,679,679,678,675,658,666,673,667,662,664,663,666,675,678,677,674,670,680,686,673,666,669,666,672,664,672,670,661,660,671,682,672,663,668,669,999,993,1,"","4","","","","","A","","","","","P","","","",0,0,0,0,0
96,2022/07/22,18:33:36,"C227220031      ","N227204016      ",0,0,0,236,236,233,233,232,229,235,238,236,232,236,232,234,234,233,228,226,228,236,237,234,233,237,231,236,236,232,233,234,233,233,240,236,233,238,235,236,235,235,249,253,255,250,248,252,251,252,248,247,251,251,249,254,256,246,243,249,249,247,249,246,248,253,250,255,259,248,251,256,257,253,257,254,255,316,258,260,262,1124,1125,1125,1127,1125,1126,1124,1124,1125,1124,1125,1123,1124,1124,1124,1126,1124,1125,1124,1125,1125,1124,1125,1124,1125,1126,1127,1127,1128,1128,1126,1127,1128,1127,1127,1121,1127,1127,1127,672,669,664,677,679,677,670,669,674,677,670,673,673,668,666,680,687,683,672,673,675,677,671,673,671,667,664,677,677,675,663,670,669,675,669,746,666,666,662,1006,989,1,"","4","","","","","B","","","","","P","","","",0,0,0,0,0
97,2022/07/22,18:33:43,"C227220031      ","N227204016      ",1,1,1,228,244,240,236,241,237,238,238,236,230,232,231,225,241,238,234,237,234,235,234,230,225,235,225,231,231,227,228,229,224,225,229,230,229,227,227,228,230,226,254,253,253,253,253,255,253,258,253,245,244,248,247,245,248,244,251,251,250,254,257,248,247,237,238,237,240,237,237,242,239,249,252,244,243,247,251,248,249,1121,1123,1122,1121,1120,1120,1119,1119,1120,1120,1119,1119,1117,1118,1117,1116,1117,1115,1118,1118,1117,1118,1118,1116,1114,1114,1115,1115,1114,1114,1113,1115,1116,1117,1115,1116,1114,1116,1116,661,663,661,665,664,663,662,659,659,673,677,671,670,672,668,671,664,664,664,662,657,668,669,688,682,683,683,686,682,684,683,671,670,679,683,679,668,672,674,1002,993,1,"","4","","","","","C","","","","","P","","","",0,0,0,0,0
98,2022/07/22,18:33:44,"C227220031      ","N227204016      ",1,1,1,222,227,232,222,228,232,228,240,230,220,223,221,220,222,225,222,227,232,226,240,234,220,224,222,223,224,225,222,230,233,230,242,232,224,225,224,224,225,227,255,259,262,252,246,254,254,251,255,253,255,258,256,259,262,253,249,256,255,252,255,253,253,252,250,254,259,244,245,252,252,247,248,246,250,254,249,256,259,1117,1117,1119,1120,1118,1119,1118,1117,1116,1116,1116,1116,1115,1116,1115,1117,1117,1117,1115,1116,1116,1115,1115,1114,1115,1115,1115,1117,1116,1116,1114,1115,1115,1115,1115,1115,1116,1116,1116,659,656,651,669,673,664,661,662,662,666,659,662,661,659,654,667,671,663,663,660,660,665,661,665,665,659,659,673,671,665,660,660,665,671,665,663,666,660,654,993,983,1,"","4","","","","","D","","","","","O","","","",0,0,0,0,0
99,2022/07/22,18:33:45,"C227220031      ","N227204016      ",1,1,1,229,245,240,224,226,225,225,225,228,223,222,232,228,240,237,229,226,226,231,227,230,224,228,230,228,242,238,225,234,225,230,231,230,224,229,232,233,234,229,251,250,251,250,252,250,251,255,243,233,234,238,239,241,239,240,249,249,246,251,251,245,244,251,253,253,255,254,256,253,253,253,258,255,256,258,260,260,259,1125,1124,1125,1125,1124,1123,1123,1122,1124,1123,1123,1123,1120,1120,1119,1119,1120,1121,1119,1120,1120,1122,1122,1119,1118,1120,1120,1120,1120,1118,1119,1119,1120,1122,1122,1121,1120,1120,1120,666,666,666,671,668,671,667,662,677,686,689,683,679,677,677,676,668,670,667,663,664,674,677,667,661,661,660,663,657,665,662,656,655,664,666,664,653,652,659,994,993,1,"","4","","","","","E","","","","","P","","","",0,0,0,0,0
100,2022/07/22,18:33:45,"C227220031      ","N227204016      ",0,1,0,232,232,222,218,222,233,229,243,228,226,227,222,226,225,225,224,226,233,230,241,236,223,226,224,226,226,228,226,226,232,231,240,239,229,229,225,230,226,228,250,254,251,246,247,250,252,251,251,247,251,250,249,253,254,247,250,253,254,251,255,251,255,253,253,255,260,249,252,254,255,258,259,257,259,260,257,261,262,1118,1117,1117,1119,1117,1117,1115,1114,1113,1112,1112,1111,1111,1111,1110,1112,1111,1112,1111,1110,1110,1109,1110,1109,1110,1111,1111,1113,1112,1113,1112,1112,1113,1113,1114,1114,1114,1114,1114,659,659,658,674,675,665,660,659,667,673,666,672,669,664,665,671,665,659,654,654,652,660,652,657,653,653,652,663,665,660,655,648,648,653,651,657,653,652,651,997,999,1,"","4","","","","","F","","","","","P","","","",0,0,0,0,0
101,2022/07/22,18:33:45,"C227220031      ","N227204016      ",0,0,0,233,231,228,226,227,225,226,225,226,225,221,234,228,242,239,223,235,229,232,226,227,224,223,231,231,240,236,231,235,232,233,228,224,225,226,234,232,234,230,238,237,236,235,239,238,236,241,243,230,231,237,236,236,237,234,252,251,250,254,258,245,246,247,250,248,251,250,253,253,252,248,253,242,246,311,251,252,252,1119,1118,1117,1117,1117,1116,1116,1116,1117,1118,1117,1117,1116,1115,1116,1115,1116,1116,1116,1116,1116,1118,1117,1117,1116,1117,1116,1117,1118,1118,1118,1118,1119,1119,1120,1112,1119,1119,1117,684,687,688,691,685,691,687,683,672,684,686,678,678,677,677,679,663,670,664,661,660,671,678,674,663,664,665,670,664,670,665,668,669,678,681,617,662,660,663,995,997,1,"","4","","","","","G","","","","","P","","","",0,0,0,0,0
102,2022/07/22,18:33:46,"C227220031      ","N227204016      ",1,1,1,235,234,234,232,228,227,238,236,241,237,236,235,234,235,231,231,232,238,229,243,241,237,239,231,237,238,233,229,233,236,231,242,237,231,228,223,228,225,228,250,253,254,250,249,252,253,254,249,250,253,253,252,256,259,249,249,253,254,252,255,253,255,250,248,252,258,246,247,253,255,239,241,241,244,244,242,248,253,1125,1124,1126,1127,1126,1126,1125,1126,1125,1125,1126,1124,1124,1124,1125,1127,1126,1125,1126,1125,1124,1123,1124,1123,1124,1126,1125,1127,1127,1126,1125,1125,1126,1126,1127,1126,1126,1126,1125,676,675,672,681,686,681,669,669,671,672,667,672,667,664,662,672,678,671,666,667,665,669,663,674,670,667,664,672,680,672,662,677,680,682,677,682,680,676,671,1012,1000,1,"","4","","","","","H","","","","","P","","","",0,0,0,0,0
103,2022/07/22,18:33:46,"C227220031      ","N227204016      ",1,1,1,245,243,240,237,240,239,240,239,233,222,238,234,229,243,240,236,231,228,230,229,230,229,228,236,240,245,241,236,243,236,237,240,239,236,233,235,239,240,235,239,237,238,237,239,239,237,242,253,251,247,249,252,251,254,251,249,251,247,252,248,247,246,246,245,243,246,245,247,247,247,253,248,252,246,252,257,254,254,1125,1124,1124,1124,1124,1122,1122,1123,1122,1123,1122,1122,1121,1121,1121,1122,1121,1120,1121,1121,1121,1122,1121,1123,1122,1124,1123,1123,1123,1123,1123,1124,1124,1127,1125,1125,1125,1126,1126,677,678,679,683,678,679,678,674,658,666,673,669,663,664,663,667,676,678,678,675,671,681,688,676,669,670,669,674,668,674,672,665,665,670,685,675,664,668,672,1004,995,1,"","4","","","","","A","","","","","P","","","",0,0,0,0,0
104,2022/07/22,18:33:46,"C227220031      ","N227204016      ",0,0,0,235,235,238,231,230,227,235,236,235,232,236,231,234,231,232,228,227,227,232,235,233,234,238,233,236,236,229,234,232,233,233,239,232,233,237,235,236,234,236,246,252,256,246,246,251,249,249,245,244,248,249,247,251,255,245,241,247,247,245,248,245,248,251,249,254,259,247,250,254,255,252,255,253,254,314,256,259,262,1125,1125,1126,1127,1126,1125,1124,1124,1125,1123,1125,1123,1125,1125,1124,1125,1124,1125,1124,1124,1124,1125,1125,1124,1125,1126,1126,1128,1127,1127,1125,1127,1127,1127,1127,1120,1127,1127,1127,676,670,665,681,685,680,673,674,676,680,673,678,677,672,669,683,689,684,674,677,678,679,672,673,673,668,667,678,681,676,664,670,671,675,670,619,668,666,664,1007,991,1,"","4","","","","","B","","","","","Q","","","",0,0,0,0,0
105,2022/07/22,18:33:47,"C227220031      ","N227204016      ",0,0,0,234,242,241,237,242,235,236,237,238,234,234,234,237,240,237,238,239,234,236,235,237,234,234,226,231,232,229,227,230,227,229,231,232,229,226,228,232,233,228,252,252,252,252,253,253,253,256,254,246,243,249,250,247,249,243,252,254,251,255,255,247,247,238,238,238,239,237,238,241,238,249,252,242,243,311,250,248,249,1121,1122,1122,1122,1122,1119,1119,1120,1119,1120,1119,1119,1118,1118,1117,1115,1117,1117,1117,1117,1117,1118,1118,1115,1115,1115,1115,1114,1115,1114,1114,1116,1116,1117,1117,1110,1116,1117,1117,663,664,662,667,665,666,663,660,660,672,677,671,667,669,667,670,661,662,662,659,655,668,670,688,681,682,683,685,682,682,681,671,670,681,683,624,668,671,674,1002,997,1,"","4","","","","","C","","","","","Q","","","",0,0,0,0,0
106,2022/07/22,18:34:01,"C227220031      ","N227204016      ",1,1,1,220,221,224,220,227,232,226,240,226,222,224,220,221,226,226,221,227,231,226,239,234,221,223,222,223,222,226,223,226,234,229,242,232,224,225,223,225,226,227,257,260,260,253,250,256,256,253,258,257,257,259,258,261,255,254,250,255,256,252,254,251,253,252,249,255,259,246,247,254,254,249,248,247,251,253,250,255,260,1116,1117,1118,1120,1119,1119,1117,1116,1116,1115,1115,1114,1115,1115,1115,1116,1117,1117,1116,1115,1115,1114,1114,1114,1115,1115,1115,1117,1116,1116,1115,1116,1114,1115,1116,1116,1116,1116,1116,658,655,649,667,669,661,659,660,659,663,659,660,658,652,650,667,670,663,663,658,659,665,662,665,665,660,658,674,671,664,663,659,666,670,665,665,664,660,654,995,979,1,"","4","","","","","D","","","","","P","","","",0,0,0,0,0
107,2022/07/22,18:34:01,"C227220031      ","N227204016      ",1,1,1,229,244,238,222,231,222,224,224,226,224,225,232,231,240,236,229,228,224,228,228,231,226,228,234,232,242,239,226,234,225,227,231,230,226,228,231,233,233,229,248,249,250,250,251,250,251,255,239,233,233,237,238,238,242,240,249,250,247,251,250,245,244,250,253,252,255,254,254,254,253,255,259,254,254,258,260,259,257,1123,1124,1124,1125,1123,1122,1123,1122,1121,1122,1122,1120,1119,1119,1119,1118,1119,1120,1121,1119,1119,1120,1120,1119,1119,1119,1119,1119,1119,1119,1119,1120,1120,1122,1120,1121,1121,1120,1120,667,667,667,671,668,671,668,663,678,685,689,682,679,678,676,676,667,669,668,663,664,673,676,666,662,660,659,661,657,665,660,655,655,666,665,664,652,652,659,1000,995,1,"","4","","","","","E","","","","","P","","","",0,0,0,0,0
108,2022/07/22,18:34:01,"C227220031      ","N227204016      ",0,1,0,238,236,222,217,231,233,229,243,227,225,227,223,226,224,224,225,220,233,230,242,237,223,227,221,225,223,228,225,226,234,231,238,238,224,235,224,231,231,227,249,252,250,246,245,250,250,250,250,247,249,249,249,251,253,247,248,253,255,250,255,251,254,253,251,253,258,250,248,255,254,258,258,256,258,258,257,259,264,1116,1117,1116,1117,1115,1116,1114,1113,1112,1111,1111,1110,1110,1109,1109,1111,1111,1111,1110,1109,1110,1109,1110,1109,1109,1110,1110,1113,1112,1112,1112,1112,1112,1113,1113,1113,1114,1114,1114,660,659,660,674,674,665,661,660,668,673,666,671,668,666,664,670,666,658,655,655,652,658,652,658,655,654,651,664,665,659,655,648,650,655,651,656,653,652,649,997,996,1,"","4","","","","","F","","","","","P","","","",0,0,0,0,0
109,2022/07/22,18:34:02,"C227220031      ","N227204016      ",1,1,1,233,232,228,226,229,226,228,227,230,230,231,236,228,244,239,238,236,231,230,233,231,228,230,233,238,241,237,233,235,233,233,231,228,228,231,234,231,233,229,238,236,236,235,238,238,235,240,244,230,232,237,237,235,237,236,252,252,250,254,258,244,246,248,249,248,250,248,252,253,250,247,252,242,246,250,250,251,252,1119,1117,1117,1115,1116,1114,1113,1115,1116,1118,1116,1117,1116,1116,1115,1114,1116,1116,1115,1116,1116,1117,1116,1116,1116,1117,1115,1115,1117,1115,1117,1118,1117,1118,1119,1118,1118,1119,1118,682,685,687,690,684,689,685,682,671,684,684,678,677,678,676,676,662,669,662,658,659,671,677,673,665,664,664,669,664,667,665,667,667,676,679,672,661,660,662,995,1001,1,"","4","","","","","G","","","","","P","","","",0,0,0,0,0
110,2022/07/22,18:34:02,"C227220031      ","N227204016      ",1,1,1,236,234,235,232,227,230,237,237,241,239,239,237,238,238,235,235,235,239,237,246,241,237,239,231,238,236,234,230,233,238,239,242,238,232,228,225,229,225,229,246,250,254,247,247,251,253,252,250,249,252,253,251,255,259,248,247,252,253,251,254,251,254,249,246,251,257,247,246,253,255,239,241,241,243,243,241,247,254,1125,1125,1126,1128,1125,1127,1125,1125,1125,1125,1125,1124,1125,1124,1125,1125,1125,1125,1124,1124,1123,1123,1123,1123,1124,1124,1125,1125,1125,1124,1125,1124,1125,1124,1125,1125,1125,1125,1125,679,676,672,682,688,681,671,670,672,672,668,671,668,665,661,672,678,671,667,666,664,668,662,673,670,667,663,671,681,672,661,676,678,680,676,681,679,674,669,1010,1004,1,"","4","","","","","H","","","","","P","","","",0,0,0,0,0
111,2022/07/22,18:34:02,"C227220031      ","N227204016      ",1,1,1,244,244,241,237,241,238,240,240,229,222,239,237,241,244,240,233,233,229,231,229,231,229,227,237,240,245,242,236,242,238,239,237,240,237,236,235,239,239,236,239,237,239,237,238,239,238,241,253,250,249,251,253,250,253,251,248,250,247,251,251,246,246,247,247,243,246,245,247,247,247,253,246,250,244,252,259,253,254,1124,1125,1124,1123,1122,1121,1122,1122,1121,1123,1123,1122,1121,1120,1120,1120,1120,1118,1118,1120,1119,1121,1120,1122,1121,1122,1123,1122,1122,1121,1122,1122,1123,1125,1124,1125,1124,1126,1126,676,679,678,683,678,679,677,674,658,667,672,667,663,664,662,664,673,675,675,673,669,678,685,672,667,669,668,672,665,671,668,663,662,670,682,672,663,668,671,1002,993,1,"","4","","","","","A","","","","","P","","","",0,0,0,0,0
112,2022/07/22,18:34:03,"C227220031      ","N227204016      ",0,0,0,234,236,237,233,229,229,235,236,235,232,237,232,232,232,232,229,228,229,231,236,233,231,237,233,236,232,232,224,233,235,233,240,236,233,236,235,235,232,235,249,253,255,247,248,251,250,249,246,246,249,250,247,252,255,247,244,249,249,247,249,247,248,253,250,255,260,247,248,254,255,252,254,253,254,315,255,258,262,1124,1125,1124,1126,1124,1124,1123,1123,1124,1122,1124,1122,1123,1123,1123,1123,1122,1123,1122,1123,1122,1123,1123,1123,1123,1124,1124,1126,1126,1126,1124,1125,1125,1125,1126,1120,1125,1125,1126,672,668,664,678,682,679,671,672,675,678,671,674,675,672,667,679,686,681,670,673,675,677,671,671,669,665,662,676,679,674,662,669,670,674,671,619,668,667,663,1007,992,1,"","4","","","","","B","","","","","B","","","",0,0,0,0,0
113,2022/07/22,18:34:03,"C227220031      ","N227204016      ",1,1,1,226,244,240,229,243,238,238,237,236,234,234,232,237,239,239,236,238,234,238,235,231,231,235,226,232,233,229,228,231,227,229,230,233,228,228,228,230,231,227,252,250,252,251,252,254,252,256,254,246,244,248,249,246,247,244,252,252,249,253,256,247,248,238,239,236,239,237,238,241,239,250,253,243,244,247,251,248,249,1121,1120,1121,1120,1120,1119,1119,1119,1117,1119,1118,1118,1118,1117,1116,1117,1117,1115,1116,1116,1117,1118,1118,1115,1114,1115,1114,1114,1114,1113,1113,1114,1115,1116,1115,1115,1115,1116,1116,663,664,662,665,665,664,663,660,660,671,675,670,669,669,668,671,663,664,663,659,656,667,669,688,678,680,682,684,679,681,679,669,666,679,682,678,668,670,672,1000,998,1,"","4","","","","","C","","","","","P","","","",0,0,0,0,0
