datatime,powerusage
2022-7-22 13:50:31,11
2022-7-22 13:50:31,14
2022-7-22 13:50:31,6
2022-7-22 13:50:32,7
2022-7-22 13:50:32,8
2022-7-22 13:50:32,12
2022-7-22 13:50:33,12
2022-7-22 13:50:33,8
2022-7-22 13:50:33,12
2022-7-22 13:50:34,17
2022-7-22 13:50:34,18
2022-7-22 13:50:34,8
2022-7-22 13:50:35,11
2022-7-22 13:50:35,9
2022-7-22 13:50:35,11
2022-7-22 13:50:36,9
2022-7-22 13:50:36,15
2022-7-22 13:50:36,11
2022-7-22 13:50:37,6
2022-7-22 13:50:37,6
2022-7-22 13:50:37,9
2022-7-22 13:50:38,14
2022-7-22 13:50:38,10
2022-7-22 13:50:38,5
2022-7-22 13:50:39,9
2022-7-22 13:50:39,15
2022-7-22 13:50:39,8
2022-7-22 13:50:40,6
2022-7-22 13:50:40,9
2022-7-22 13:50:40,11
2022-7-22 13:50:41,8
2022-7-22 13:50:41,9
2022-7-22 13:50:41,9
2022-7-22 13:50:42,14
2022-7-22 13:50:42,7
2022-7-22 13:50:42,9
2022-7-22 13:50:43,8
2022-7-22 13:50:43,15
2022-7-22 13:50:43,11
2022-7-22 13:50:44,5
2022-7-22 13:50:44,12
2022-7-22 13:50:44,14
2022-7-22 13:50:45,11
2022-7-22 13:50:45,6
2022-7-22 13:50:45,8
2022-7-22 13:50:46,11
2022-7-22 13:50:46,14
2022-7-22 13:50:46,11
2022-7-22 13:50:47,13
2022-7-22 13:50:47,12
2022-7-22 13:50:47,11
2022-7-22 13:50:48,7
2022-7-22 13:50:48,8
2022-7-22 13:50:48,11
2022-7-22 13:50:49,13
2022-7-22 13:50:49,7
2022-7-22 13:50:49,10
2022-7-22 13:50:50,16
2022-7-22 13:50:50,6
2022-7-22 13:50:50,7
2022-7-22 13:50:51,6
2022-7-22 13:50:51,12
2022-7-22 13:50:51,14
2022-7-22 13:50:52,12
2022-7-22 13:50:52,15
2022-7-22 13:50:52,16
2022-7-22 13:50:53,8
2022-7-22 13:50:53,9
2022-7-22 13:50:53,9
2022-7-22 13:50:54,13
2022-7-22 13:50:54,10
2022-7-22 13:50:54,8
2022-7-22 13:50:55,10
2022-7-22 13:50:55,15
2022-7-22 13:50:55,10
2022-7-22 13:50:56,6
2022-7-22 13:50:56,10
2022-7-22 13:50:56,12
2022-7-22 13:50:57,12
2022-7-22 13:50:57,11
2022-7-22 13:50:57,14
2022-7-22 13:50:58,16
2022-7-22 13:50:58,11
2022-7-22 13:50:58,7
2022-7-22 13:50:59,11
2022-7-22 13:50:59,14
2022-7-22 13:50:59,12
2022-7-22 13:51:0,11
2022-7-22 13:51:0,13
2022-7-22 13:51:0,15
2022-7-22 13:51:1,14
2022-7-22 13:51:1,8
2022-7-22 13:51:1,12
2022-7-22 13:51:2,12
2022-7-22 13:51:2,12
2022-7-22 13:51:2,8
2022-7-22 13:51:3,13
2022-7-22 13:51:3,16
2022-7-22 13:51:3,8
2022-7-22 13:51:4,7
2022-7-22 13:51:4,7
2022-7-22 13:51:4,13
2022-7-22 13:51:5,12
2022-7-22 13:51:5,6
2022-7-22 13:51:5,12
2022-7-22 13:51:6,15
2022-7-22 13:51:6,11
2022-7-22 13:51:6,9
2022-7-22 13:51:7,12
2022-7-22 13:51:7,13
2022-7-22 13:51:7,16
2022-7-22 13:51:8,10
2022-7-22 13:51:8,9
2022-7-22 13:51:8,18
2022-7-22 13:51:9,9
2022-7-22 13:51:9,10
2022-7-22 13:51:9,11
2022-7-22 13:51:10,13
2022-7-22 13:51:10,9
2022-7-22 13:51:10,10
2022-7-22 13:51:11,11
2022-7-22 13:51:11,12
2022-7-22 13:51:11,11
2022-7-22 13:51:12,3
2022-7-22 13:51:12,10
2022-7-22 13:51:12,11
2022-7-22 13:51:13,7
2022-7-22 13:51:13,9
2022-7-22 13:51:13,13
2022-7-22 13:51:14,12
2022-7-22 13:51:14,9
2022-7-22 13:51:14,8
2022-7-22 13:51:15,9
2022-7-22 13:51:15,12
2022-7-22 13:51:15,9
2022-7-22 13:51:16,7
2022-7-22 13:51:16,13
2022-7-22 13:51:16,11
2022-7-22 13:51:17,7
2022-7-22 13:51:17,4
2022-7-22 13:51:17,9
2022-7-22 13:51:18,8
2022-7-22 13:51:18,11
2022-7-22 13:51:18,10
2022-7-22 13:51:19,11
2022-7-22 13:51:19,17
2022-7-22 13:51:20,10
2022-7-22 13:51:20,8
2022-7-22 13:51:20,10
2022-7-22 13:51:21,11
2022-7-22 13:51:21,10
2022-7-22 13:51:21,9
2022-7-22 13:51:22,11
2022-7-22 13:51:22,16
2022-7-22 13:51:22,9
2022-7-22 13:51:23,3
2022-7-22 13:51:23,10
2022-7-22 13:51:23,12
2022-7-22 13:51:24,14
2022-7-22 13:51:24,11
2022-7-22 13:51:24,14
2022-7-22 13:51:25,15
2022-7-22 13:51:25,11
2022-7-22 13:51:25,7
2022-7-22 13:51:26,14
2022-7-22 13:51:26,11
2022-7-22 13:51:26,11
2022-7-22 13:51:27,9
2022-7-22 13:51:27,13
2022-7-22 13:51:27,14
2022-7-22 13:51:28,9
2022-7-22 13:51:28,8
2022-7-22 13:51:28,9
2022-7-22 13:51:29,12
2022-7-22 13:51:29,10
2022-7-22 13:51:29,10
2022-7-22 13:51:30,9
2022-7-22 13:51:30,13
2022-7-22 13:51:30,10
2022-7-22 13:51:31,12
2022-7-22 13:51:31,8
2022-7-22 13:51:31,12
2022-7-22 13:51:32,12
2022-7-22 13:51:32,8
2022-7-22 13:51:32,14
2022-7-22 13:51:33,14
2022-7-22 13:51:33,7
2022-7-22 13:51:33,11
2022-7-22 13:51:34,10
2022-7-22 13:51:34,13
2022-7-22 13:51:34,11
2022-7-22 13:51:35,8
2022-7-22 13:51:35,13
2022-7-22 13:51:35,15
2022-7-22 13:51:36,10
2022-7-22 13:51:36,6
2022-7-22 13:51:36,9
2022-7-22 13:51:37,12
2022-7-22 13:51:37,10
2022-7-22 13:51:37,5
2022-7-22 13:51:38,16
2022-7-22 13:51:38,13
2022-7-22 13:51:38,7
2022-7-22 13:51:39,6
2022-7-22 13:51:39,9
2022-7-22 13:51:39,9
2022-7-22 13:51:40,15
2022-7-22 13:51:40,7
2022-7-22 13:51:40,14
2022-7-22 13:51:41,13
2022-7-22 13:51:41,11
2022-7-22 13:51:41,9
2022-7-22 13:51:42,10
2022-7-22 13:51:42,11
2022-7-22 13:51:42,5
2022-7-22 13:51:43,10
2022-7-22 13:51:43,13
2022-7-22 13:51:43,14
2022-7-22 13:51:44,12
2022-7-22 13:51:44,8
2022-7-22 13:51:44,8
2022-7-22 13:51:45,12
2022-7-22 13:51:45,12
2022-7-22 13:51:45,10
2022-7-22 13:51:46,12
2022-7-22 13:51:46,12
2022-7-22 13:51:46,11
2022-7-22 13:51:47,7
2022-7-22 13:51:47,12
2022-7-22 13:51:47,12
2022-7-22 13:51:48,15
2022-7-22 13:51:48,7
2022-7-22 13:51:48,11
2022-7-22 13:51:49,10
2022-7-22 13:51:49,5
2022-7-22 13:51:49,7
2022-7-22 13:51:50,4
2022-7-22 13:51:50,9
2022-7-22 13:51:50,11
2022-7-22 13:51:51,6
2022-7-22 13:51:51,12
2022-7-22 13:51:51,10
2022-7-22 13:51:52,5
2022-7-22 13:51:52,4
2022-7-22 13:51:53,8
2022-7-22 13:51:53,12
2022-7-22 13:51:53,12
2022-7-22 13:51:54,1
2022-7-22 13:51:54,15
2022-7-22 13:51:54,11
2022-7-22 13:51:55,5
2022-7-22 13:51:55,5
2022-7-22 13:51:55,10
2022-7-22 13:51:56,9
2022-7-22 13:51:56,9
2022-7-22 13:51:56,9
2022-7-22 13:51:57,11
2022-7-22 13:51:57,5
2022-7-22 13:51:57,6
2022-7-22 13:51:58,11
2022-7-22 13:51:58,9
2022-7-22 13:51:58,9
2022-7-22 13:51:59,4
2022-7-22 13:51:59,8
2022-7-22 13:51:59,9
2022-7-22 13:52:0,5
2022-7-22 13:52:0,7
2022-7-22 13:52:0,9
2022-7-22 13:52:1,11
2022-7-22 13:52:1,11
2022-7-22 13:52:1,10
2022-7-22 13:52:2,12
2022-7-22 13:52:2,13
2022-7-22 13:52:2,11
2022-7-22 13:52:3,5
2022-7-22 13:52:3,9
2022-7-22 13:52:3,11
2022-7-22 13:52:4,7
2022-7-22 13:52:4,9
2022-7-22 13:52:4,8
2022-7-22 13:52:5,11
2022-7-22 13:52:5,8
2022-7-22 13:52:5,8
2022-7-22 13:52:6,12
2022-7-22 13:52:6,11
2022-7-22 13:52:6,12
2022-7-22 13:52:7,12
2022-7-22 13:52:7,10
2022-7-22 13:52:7,12
2022-7-22 13:52:8,11
2022-7-22 13:52:8,7
2022-7-22 13:52:8,11
2022-7-22 13:52:9,12
2022-7-22 13:52:9,14
2022-7-22 13:52:9,4
2022-7-22 13:52:10,8
2022-7-22 13:52:10,11
2022-7-22 13:52:10,10
2022-7-22 13:52:11,12
2022-7-22 13:52:11,12
2022-7-22 13:52:11,13
2022-7-22 13:52:12,8
2022-7-22 13:52:12,11
2022-7-22 13:52:12,12
2022-7-22 13:52:13,9
2022-7-22 13:52:13,7
2022-7-22 13:52:13,8
2022-7-22 13:52:14,12
2022-7-22 13:52:14,8
2022-7-22 13:52:14,11
2022-7-22 13:52:15,7
2022-7-22 13:52:15,15
2022-7-22 13:52:15,8
2022-7-22 13:52:16,1
2022-7-22 13:52:16,9
2022-7-22 13:52:16,12
2022-7-22 13:52:17,10
2022-7-22 13:52:17,9
2022-7-22 13:52:17,13
2022-7-22 13:52:18,12
2022-7-22 13:52:18,9
2022-7-22 13:52:18,7
2022-7-22 13:52:19,7
2022-7-22 13:52:19,11
2022-7-22 13:52:19,9
2022-7-22 13:52:20,6
2022-7-22 13:52:20,11
2022-7-22 13:52:21,13
2022-7-22 13:52:21,9
2022-7-22 13:52:21,7
2022-7-22 13:52:22,9
2022-7-22 13:52:22,14
2022-7-22 13:52:22,13
2022-7-22 13:52:23,13
2022-7-22 13:52:23,9
2022-7-22 13:52:23,7
2022-7-22 13:52:24,3
2022-7-22 13:52:24,7
2022-7-22 13:52:24,9
2022-7-22 13:52:25,10
2022-7-22 13:52:25,7
2022-7-22 13:52:25,11
2022-7-22 13:52:26,9
2022-7-22 13:52:26,8
2022-7-22 13:52:26,4
2022-7-22 13:52:27,6
2022-7-22 13:52:27,7
2022-7-22 13:52:27,11
2022-7-22 13:52:28,11
2022-7-22 13:52:28,11
2022-7-22 13:52:28,12
2022-7-22 13:52:29,12
2022-7-22 13:52:29,9
2022-7-22 13:52:29,8
2022-7-22 13:52:30,13
2022-7-22 13:52:30,10
2022-7-22 13:52:30,9
2022-7-22 13:52:31,14
2022-7-22 13:52:31,11
2022-7-22 13:52:31,12
2022-7-22 13:52:32,8
2022-7-22 13:52:32,11
2022-7-22 13:52:32,12
2022-7-22 13:52:33,11
2022-7-22 13:52:33,8
2022-7-22 13:52:33,15
2022-7-22 13:52:34,15
2022-7-22 13:52:34,9
2022-7-22 13:52:34,9
2022-7-22 13:52:35,13
2022-7-22 13:52:35,12
2022-7-22 13:52:35,14
2022-7-22 13:52:36,12
2022-7-22 13:52:36,11
2022-7-22 13:52:36,15
2022-7-22 13:52:37,12
2022-7-22 13:52:37,6
2022-7-22 13:52:38,9
2022-7-22 13:52:38,19
2022-7-22 13:52:38,13
2022-7-22 13:52:39,4
2022-7-22 13:52:39,14
2022-7-22 13:52:39,14
2022-7-22 13:52:40,8
2022-7-22 13:52:40,12
2022-7-22 13:52:40,14
2022-7-22 13:52:41,15
2022-7-22 13:52:41,14
2022-7-22 13:52:41,13
2022-7-22 13:52:42,14
2022-7-22 13:52:42,10
2022-7-22 13:52:42,7
2022-7-22 13:52:43,11
2022-7-22 13:52:43,12
2022-7-22 13:52:43,14
2022-7-22 13:52:44,12
2022-7-22 13:52:44,15
2022-7-22 13:52:44,13
2022-7-22 13:52:45,9
2022-7-22 13:52:45,8
2022-7-22 13:52:45,12
2022-7-22 13:52:46,16
2022-7-22 13:52:46,11
2022-7-22 13:52:46,13
2022-7-22 13:52:47,14
2022-7-22 13:52:47,17
2022-7-22 13:52:47,11
2022-7-22 13:52:48,10
2022-7-22 13:52:48,10
2022-7-22 13:52:48,11
2022-7-22 13:52:49,14
2022-7-22 13:52:49,11
2022-7-22 13:52:49,18
2022-7-22 13:52:50,17
2022-7-22 13:52:50,15
2022-7-22 13:52:50,13
2022-7-22 13:52:51,8
2022-7-22 13:52:51,15
2022-7-22 13:52:51,11
2022-7-22 13:52:52,12
2022-7-22 13:52:52,14
2022-7-22 13:52:52,18
2022-7-22 13:52:53,12
2022-7-22 13:52:53,8
2022-7-22 13:52:53,12
2022-7-22 13:52:54,12
2022-7-22 13:52:54,17
2022-7-22 13:52:54,11
2022-7-22 13:52:55,16
2022-7-22 13:52:55,14
2022-7-22 13:52:55,15
2022-7-22 13:52:56,13
2022-7-22 13:52:56,13
2022-7-22 13:52:56,13
2022-7-22 13:52:57,16
2022-7-22 13:52:57,15
2022-7-22 13:52:57,18
2022-7-22 13:52:58,18
2022-7-22 13:52:58,14
2022-7-22 13:52:58,11
2022-7-22 13:52:59,15
2022-7-22 13:52:59,12
2022-7-22 13:52:59,17
2022-7-22 13:53:0,10
2022-7-22 13:53:0,18
2022-7-22 13:53:0,14
2022-7-22 13:53:1,15
2022-7-22 13:53:1,11
2022-7-22 13:53:1,11
2022-7-22 13:53:2,14
2022-7-22 13:53:2,13
2022-7-22 13:53:2,13
2022-7-22 13:53:3,18
2022-7-22 13:53:3,12
2022-7-22 13:53:3,11
2022-7-22 13:53:4,11
2022-7-22 13:53:4,12
2022-7-22 13:53:4,11
2022-7-22 13:53:5,12
2022-7-22 13:53:5,8
2022-7-22 13:53:5,16
2022-7-22 13:53:6,13
2022-7-22 13:53:6,12
2022-7-22 13:53:6,8
2022-7-22 13:53:7,11
2022-7-22 13:53:7,15
2022-7-22 13:53:8,12
2022-7-22 13:53:8,10
2022-7-22 13:53:8,17
2022-7-22 13:53:9,15
2022-7-22 13:53:9,8
2022-7-22 13:53:9,10
2022-7-22 13:53:10,12
2022-7-22 13:53:10,12
2022-7-22 13:53:10,13
2022-7-22 13:53:11,15
2022-7-22 13:53:11,13
2022-7-22 13:53:11,11
2022-7-22 13:53:12,8
2022-7-22 13:53:12,13
2022-7-22 13:53:12,12
2022-7-22 13:53:13,16
2022-7-22 13:53:13,11
2022-7-22 13:53:13,16
2022-7-22 13:53:14,17
2022-7-22 13:53:14,10
2022-7-22 13:53:14,12
2022-7-22 13:53:15,9
2022-7-22 13:53:15,11
2022-7-22 13:53:15,8
2022-7-22 13:53:16,13
2022-7-22 13:53:16,17
2022-7-22 13:53:16,10
2022-7-22 13:53:17,7
2022-7-22 13:53:17,16
2022-7-22 13:53:17,8
2022-7-22 13:53:18,13
2022-7-22 13:53:18,10
2022-7-22 13:53:18,12
2022-7-22 13:53:19,17
2022-7-22 13:53:19,10
2022-7-22 13:53:19,9
2022-7-22 13:53:20,12
2022-7-22 13:53:20,9
2022-7-22 13:53:20,12
2022-7-22 13:53:21,10
2022-7-22 13:53:21,16
2022-7-22 13:53:21,13
2022-7-22 13:53:22,10
2022-7-22 13:53:22,8
2022-7-22 13:53:22,8
2022-7-22 13:53:23,14
2022-7-22 13:53:23,13
2022-7-22 13:53:23,11
2022-7-22 13:53:24,11
2022-7-22 13:53:24,16
2022-7-22 13:53:24,10
2022-7-22 13:53:25,11
2022-7-22 13:53:25,9
2022-7-22 13:53:26,10
2022-7-22 13:53:26,10
2022-7-22 13:53:26,11
2022-7-22 13:53:27,13
2022-7-22 13:53:27,10
2022-7-22 13:53:27,14
2022-7-22 13:53:28,8
2022-7-22 13:53:28,15
2022-7-22 13:53:28,10
2022-7-22 13:53:29,12
2022-7-22 13:53:29,15
2022-7-22 13:53:29,13
2022-7-22 13:53:30,11
2022-7-22 13:53:30,9
2022-7-22 13:53:30,12
2022-7-22 13:53:31,15
2022-7-22 13:53:32,12
2022-7-22 13:53:32,8
2022-7-22 13:53:33,12
2022-7-22 13:53:33,14
2022-7-22 13:53:33,10
2022-7-22 13:53:34,10
2022-7-22 13:53:34,10
2022-7-22 13:53:34,10
2022-7-22 13:53:35,15
2022-7-22 13:53:35,14
2022-7-22 13:53:35,18
2022-7-22 13:53:36,12
2022-7-22 13:53:36,14
2022-7-22 13:53:36,13
2022-7-22 13:53:37,10
2022-7-22 13:53:37,12
2022-7-22 13:53:37,11
2022-7-22 13:53:38,11
2022-7-22 13:53:38,12
2022-7-22 13:53:38,17
2022-7-22 13:53:39,11
2022-7-22 13:53:39,11
2022-7-22 13:53:39,9
2022-7-22 13:53:40,14
2022-7-22 13:53:40,9
2022-7-22 13:53:40,12
2022-7-22 13:53:41,13
2022-7-22 13:53:41,13
2022-7-22 13:53:41,11
2022-7-22 13:53:42,11
2022-7-22 13:53:42,11
2022-7-22 13:53:42,9
2022-7-22 13:53:43,10
2022-7-22 13:53:43,7
2022-7-22 13:53:43,13
2022-7-22 13:53:44,14
2022-7-22 13:53:44,11
2022-7-22 13:53:44,5
2022-7-22 13:53:45,12
2022-7-22 13:53:45,13
2022-7-22 13:53:45,13
2022-7-22 13:53:46,9
2022-7-22 13:53:46,11
2022-7-22 13:53:46,12
2022-7-22 13:53:47,10
2022-7-22 13:53:47,6
2022-7-22 13:53:47,6
2022-7-22 13:53:48,12
2022-7-22 13:53:48,10
2022-7-22 13:53:48,8
2022-7-22 13:53:49,10
2022-7-22 13:53:49,15
2022-7-22 13:53:49,10
2022-7-22 13:53:50,7
2022-7-22 13:53:50,10
2022-7-22 13:53:51,12
2022-7-22 13:53:51,12
2022-7-22 13:53:51,11
2022-7-22 13:53:52,17
2022-7-22 13:53:52,9
2022-7-22 13:53:52,4
2022-7-22 13:53:53,12
2022-7-22 13:53:53,15
2022-7-22 13:53:53,7
2022-7-22 13:53:54,7
2022-7-22 13:53:54,9
2022-7-22 13:53:54,7
2022-7-22 13:53:55,9
2022-7-22 13:53:55,5
2022-7-22 13:53:55,11
2022-7-22 13:53:56,12
2022-7-22 13:53:56,6
2022-7-22 13:53:57,11
2022-7-22 13:53:57,14
2022-7-22 13:53:57,6
2022-7-22 13:53:58,5
2022-7-22 13:53:58,10
2022-7-22 13:53:58,8
2022-7-22 13:53:59,11
2022-7-22 13:53:59,10
2022-7-22 13:53:59,4
2022-7-22 13:54:0,6
2022-7-22 13:54:0,8
2022-7-22 13:54:0,8
2022-7-22 13:54:1,7
2022-7-22 13:54:1,11
2022-7-22 13:54:1,11
2022-7-22 13:54:2,7
2022-7-22 13:54:2,6
2022-7-22 13:54:2,7
2022-7-22 13:54:3,13
2022-7-22 13:54:3,9
2022-7-22 13:54:3,9
2022-7-22 13:54:4,10
2022-7-22 13:54:4,6
2022-7-22 13:54:4,8
2022-7-22 13:54:5,2
2022-7-22 13:54:5,12
2022-7-22 13:54:5,7
2022-7-22 13:54:6,11
2022-7-22 13:54:6,5
2022-7-22 13:54:6,8
2022-7-22 13:54:7,9
2022-7-22 13:54:7,7
2022-7-22 13:54:7,6
2022-7-22 13:54:8,5
2022-7-22 13:54:8,10
2022-7-22 13:54:9,10
2022-7-22 13:54:9,9
2022-7-22 13:54:9,13
2022-7-22 13:54:10,9
2022-7-22 13:54:10,-2
2022-7-22 13:54:10,7
2022-7-22 13:54:11,9
2022-7-22 13:54:11,6
2022-7-22 13:54:11,6
2022-7-22 13:54:12,10
2022-7-22 13:54:12,11
2022-7-22 13:54:12,2
2022-7-22 13:54:13,6
2022-7-22 13:54:13,9
2022-7-22 13:54:13,9
2022-7-22 13:54:14,7
2022-7-22 13:54:14,7
2022-7-22 13:54:14,12
2022-7-22 13:54:15,7
2022-7-22 13:54:15,8
2022-7-22 13:54:15,7
2022-7-22 13:54:16,8
2022-7-22 13:54:16,8
2022-7-22 13:54:16,4
2022-7-22 13:54:17,10
2022-7-22 13:54:17,7
2022-7-22 13:54:17,8
2022-7-22 13:54:18,6
2022-7-22 13:54:18,4
2022-7-22 13:54:18,11
2022-7-22 13:54:19,8
2022-7-22 13:54:19,6
2022-7-22 13:54:19,6
2022-7-22 13:54:20,10
2022-7-22 13:54:20,5
2022-7-22 13:54:20,3
2022-7-22 13:54:21,5
2022-7-22 13:54:21,7
2022-7-22 13:54:21,7
2022-7-22 13:54:22,4
2022-7-22 13:54:22,10
2022-7-22 13:54:22,10
2022-7-22 13:54:23,9
2022-7-22 13:54:23,4
2022-7-22 13:54:23,7
2022-7-22 13:54:24,8
2022-7-22 13:54:24,6
2022-7-22 13:54:24,5
2022-7-22 13:54:25,8
2022-7-22 13:54:25,10
2022-7-22 13:54:25,6
2022-7-22 13:54:26,4
2022-7-22 13:54:26,7
2022-7-22 13:54:26,8
2022-7-22 13:54:27,7
2022-7-22 13:54:27,5
2022-7-22 13:54:27,11
2022-7-22 13:54:28,8
2022-7-22 13:54:28,9
2022-7-22 13:54:28,6
2022-7-22 13:54:29,8
2022-7-22 13:54:29,9
2022-7-22 13:54:29,7
2022-7-22 13:54:30,7
2022-7-22 13:54:30,11
2022-7-22 13:54:30,10
2022-7-22 13:54:31,5
2022-7-22 13:54:31,4
2022-7-22 13:54:31,6
2022-7-22 13:54:32,12
2022-7-22 13:54:32,8
2022-7-22 13:54:32,4
2022-7-22 13:54:33,12
2022-7-22 13:54:33,11
2022-7-22 13:54:34,6
2022-7-22 13:54:34,6
2022-7-22 13:54:34,6
2022-7-22 13:54:35,6
2022-7-22 13:54:35,8
2022-7-22 13:54:35,9
2022-7-22 13:54:36,11
2022-7-22 13:54:36,13
2022-7-22 13:54:36,8
2022-7-22 13:54:37,8
2022-7-22 13:54:37,8
2022-7-22 13:54:37,9
2022-7-22 13:54:38,6
2022-7-22 13:54:38,6
2022-7-22 13:54:38,10
2022-7-22 13:54:39,13
2022-7-22 13:54:39,12
2022-7-22 13:54:39,4
2022-7-22 13:54:40,10
2022-7-22 13:54:40,8
2022-7-22 13:54:40,9
2022-7-22 13:54:41,11
2022-7-22 13:54:41,15
2022-7-22 13:54:41,10
2022-7-22 13:54:42,12
2022-7-22 13:54:42,7
2022-7-22 13:54:42,14
2022-7-22 13:54:43,12
2022-7-22 13:54:43,8
2022-7-22 13:54:43,13
2022-7-22 13:54:44,14
2022-7-22 13:54:44,9
2022-7-22 13:54:44,6
2022-7-22 13:54:45,9
2022-7-22 13:54:45,13
2022-7-22 13:54:45,10
2022-7-22 13:54:46,10
2022-7-22 13:54:46,14
2022-7-22 13:54:46,12
2022-7-22 13:54:47,13
2022-7-22 13:54:47,14
2022-7-22 13:54:48,15
2022-7-22 13:54:48,9
2022-7-22 13:54:48,12
2022-7-22 13:54:49,13
2022-7-22 13:54:49,16
2022-7-22 13:54:49,13
2022-7-22 13:54:50,7
2022-7-22 13:54:50,12
2022-7-22 13:54:50,12
2022-7-22 13:54:51,12
2022-7-22 13:54:51,9
2022-7-22 13:54:51,15
2022-7-22 13:54:52,19
2022-7-22 13:54:52,4
2022-7-22 13:54:52,11
2022-7-22 13:54:53,14
2022-7-22 13:54:53,13
2022-7-22 13:54:53,10
2022-7-22 13:54:54,14
2022-7-22 13:54:54,14
2022-7-22 13:54:54,11
2022-7-22 13:54:55,7
2022-7-22 13:54:55,11
2022-7-22 13:54:55,12
2022-7-22 13:54:56,12
2022-7-22 13:54:56,9
2022-7-22 13:54:56,14
2022-7-22 13:54:57,16
2022-7-22 13:54:57,11
2022-7-22 13:54:57,9
2022-7-22 13:54:58,14
2022-7-22 13:54:58,15
2022-7-22 13:54:58,14
2022-7-22 13:54:59,15
2022-7-22 13:54:59,16
2022-7-22 13:54:59,12
2022-7-22 13:55:0,10
2022-7-22 13:55:0,8
2022-7-22 13:55:0,11
2022-7-22 13:55:1,16
2022-7-22 13:55:1,11
2022-7-22 13:55:1,11
2022-7-22 13:55:2,17
2022-7-22 13:55:2,14
2022-7-22 13:55:2,12
2022-7-22 13:55:3,6
2022-7-22 13:55:3,11
2022-7-22 13:55:3,12
2022-7-22 13:55:4,11
2022-7-22 13:55:4,9
2022-7-22 13:55:4,11
2022-7-22 13:55:5,13
2022-7-22 13:55:5,9
2022-7-22 13:55:5,12
2022-7-22 13:55:6,14
2022-7-22 13:55:6,16
2022-7-22 13:55:6,12
2022-7-22 13:55:7,9
2022-7-22 13:55:7,13
2022-7-22 13:55:7,14
2022-7-22 13:55:8,9
2022-7-22 13:55:8,8
2022-7-22 13:55:8,13
2022-7-22 13:55:9,13
2022-7-22 13:55:9,17
2022-7-22 13:55:9,10
2022-7-22 13:55:10,15
2022-7-22 13:55:10,15
2022-7-22 13:55:10,12
2022-7-22 13:55:11,11
2022-7-22 13:55:11,9
2022-7-22 13:55:11,11
2022-7-22 13:55:12,14
2022-7-22 13:55:12,11
2022-7-22 13:55:12,12
2022-7-22 13:55:13,16
2022-7-22 13:55:13,12
2022-7-22 13:55:13,9
2022-7-22 13:55:14,9
2022-7-22 13:55:14,18
2022-7-22 13:55:14,12
2022-7-22 13:55:15,11
2022-7-22 13:55:15,14
2022-7-22 13:55:15,12
2022-7-22 13:55:16,11
2022-7-22 13:55:16,11
2022-7-22 13:55:17,11
2022-7-22 13:55:17,13
2022-7-22 13:55:17,14
2022-7-22 13:55:18,10
2022-7-22 13:55:18,13
2022-7-22 13:55:18,16
2022-7-22 13:55:19,7
2022-7-22 13:55:19,11
2022-7-22 13:55:19,16
2022-7-22 13:55:20,10
2022-7-22 13:55:20,13
2022-7-22 13:55:20,16
2022-7-22 13:55:21,16
2022-7-22 13:55:21,12
2022-7-22 13:55:21,6
2022-7-22 13:55:22,13
2022-7-22 13:55:22,11
2022-7-22 13:55:22,12
2022-7-22 13:55:23,11
2022-7-22 13:55:23,13
2022-7-22 13:55:23,10
2022-7-22 13:55:24,9
2022-7-22 13:55:24,6
2022-7-22 13:55:24,8
2022-7-22 13:55:25,15
2022-7-22 13:55:25,11
2022-7-22 13:55:25,12
2022-7-22 13:55:26,14
2022-7-22 13:55:26,16
2022-7-22 13:55:26,10
2022-7-22 13:55:27,7
2022-7-22 13:55:27,13
2022-7-22 13:55:27,12
2022-7-22 13:55:28,12
2022-7-22 13:55:28,15
2022-7-22 13:55:28,11
2022-7-22 13:55:29,12
2022-7-22 13:55:29,8
2022-7-22 13:55:29,7
2022-7-22 13:55:30,11
2022-7-22 13:55:30,12
2022-7-22 13:55:30,13
2022-7-22 13:55:31,12
2022-7-22 13:55:31,12
2022-7-22 13:55:31,13
2022-7-22 13:55:32,9
2022-7-22 13:55:32,7
2022-7-22 13:55:32,9
2022-7-22 13:55:33,13
2022-7-22 13:55:33,13
2022-7-22 13:55:33,12
2022-7-22 13:55:34,13
2022-7-22 13:55:34,14
2022-7-22 13:55:34,10
2022-7-22 13:55:35,10
2022-7-22 13:55:35,10
2022-7-22 13:55:35,15
2022-7-22 13:55:36,12
2022-7-22 13:55:36,14
2022-7-22 13:55:36,13
2022-7-22 13:55:37,15
2022-7-22 13:55:37,11
2022-7-22 13:55:37,7
2022-7-22 13:55:38,14
2022-7-22 13:55:38,11
2022-7-22 13:55:38,11
2022-7-22 13:55:39,13
2022-7-22 13:55:39,15
2022-7-22 13:55:39,14
2022-7-22 13:55:40,11
2022-7-22 13:55:40,9
2022-7-22 13:55:40,8
2022-7-22 13:55:41,14
2022-7-22 13:55:41,9
2022-7-22 13:55:41,7
2022-7-22 13:55:42,15
2022-7-22 13:55:42,16
2022-7-22 13:55:42,11
2022-7-22 13:55:43,6
2022-7-22 13:55:43,8
2022-7-22 13:55:43,9
2022-7-22 13:55:44,11
2022-7-22 13:55:44,10
2022-7-22 13:55:44,10
2022-7-22 13:55:45,12
2022-7-22 13:55:45,6
2022-7-22 13:55:45,7
2022-7-22 13:55:46,6
2022-7-22 13:55:46,11
