"VISION2_DATA"
"DATA No","DATE","TIME","OLD_BATCH_NO1","OLD_BATCH_NO2","카메라 종합 결과","평탄도 결과","VISION2_DATA_01","VISION2_DATA_02","VISION2_DATA_03","VISION2_DATA_04","VISION2_DATA_05","VISION2_DATA_06","VISION2_DATA_07","VISION2_DATA_08","VISION2_DATA_09","VISION2_DATA_10","VISION2_DATA_11","VISION2_DATA_12","VISION2_DATA_13","VISION2_DATA_14","VISION2_DATA_15","VISION2_DATA_16","VISION2_DATA_17","VISION2_DATA_18","VISION2_DATA_19","VISION2_DATA_20","VISION2_DATA_21","VISION2_DATA_22","VISION2_DATA_23","VISION2_DATA_24","VISION2_DATA_25","VISION2_DATA_26","VISION2_DATA_27","VISION2_DATA_28","VISION2_DATA_29","VISION2_DATA_30","VISION2_DATA_31","VISION2_DATA_32","VISION2_DATA_33","VISION2_DATA_34","VISION2_DATA_35","VISION2_DATA_36","VISION2_DATA_37","VISION2_DATA_38","VISION2_DATA_39","VISION2_DATA_40","VISION2_DATA_41","VISION2_DATA_42","VISION2_DATA_43","VISION2_DATA_44","VISION2_DATA_45","VISION2_DATA_46","VISION2_DATA_47","VISION2_DATA_48","VISION2_DATA_49","VISION2_DATA_50","VISION2_DATA_51","VISION2_DATA_52","VISION2_DATA_53","VISION2_DATA_54","VISION2_DATA_55","VISION2_DATA_56","VISION2_DATA_57","VISION2_DATA_58","VISION2_DATA_59","VISION2_DATA_60","VISION2_DATA_61","VISION2_DATA_62","VISION2_DATA_63","VISION2_DATA_64","VISION2_DATA_65","VISION2_DATA_66","VISION2_DATA_67","VISION2_DATA_68","VISION2_DATA_69","VISION2_DATA_70","VISION2_DATA_71","VISION2_DATA_72","VISION2_DATA_73","VISION2_DATA_74","VISION2_DATA_75","VISION2_DATA_76","VISION2_DATA_77","VISION2_DATA_78","VISION2_DATA_79","VISION2_DATA_80","VISION2_DATA_81","VISION2_DATA_82","VISION2_DATA_83","VISION2_DATA_84","VISION2_DATA_85","VISION2_DATA_86","VISION2_DATA_87","VISION2_DATA_88","VISION2_DATA_89","VISION2_DATA_90","VISION2_DATA_91","VISION2_DATA_92","VISION2_DATA_93","VISION2_DATA_94","VISION2_DATA_95","VISION2_DATA_96","VISION2_DATA_97","VISION2_DATA_98","VISION2_DATA_99","VISION2_DATA_100","VISION2_DATA_101","VISION2_DATA_102","VISION2_DATA_103","VISION2_DATA_104","VISION2_DATA_105","VISION2_DATA_106","VISION2_DATA_107","VISION2_DATA_108","VISION2_DATA_109","VISION2_DATA_110","VISION2_DATA_111","VISION2_DATA_112","VISION2_DATA_113","VISION2_DATA_114","VISION2_DATA_115","VISION2_DATA_116","VISION2_DATA_117","VISION2_DATA_118","VISION2_DATA_119","VISION2_DATA_120","VISION2_DATA_121","VISION2_DATA_122","VISION2_DATA_123","VISION2_DATA_124","VISION2_DATA_125","VISION2_DATA_126","VISION2_DATA_127","VISION2_DATA_128","VISION2_DATA_129","VISION2_DATA_130","VISION2_DATA_131","VISION2_DATA_132","VISION2_DATA_133","VISION2_DATA_134","VISION2_DATA_135","VISION2_DATA_136","VISION2_DATA_137","VISION2_DATA_138","VISION2_DATA_139","VISION2_DATA_140","VISION2_DATA_141","VISION2_DATA_142","VISION2_DATA_143","VISION2_DATA_144","VISION2_DATA_145","VISION2_DATA_146","VISION2_DATA_147","VISION2_DATA_148","VISION2_DATA_149","VISION2_DATA_150","VISION2_DATA_151","VISION2_DATA_152","VISION2_DATA_153","VISION2_DATA_154","VISION2_DATA_155","VISION2_DATA_156","VISION2_DATA_157","VISION2_DATA_158","VISION2_DATA_159","VISION2_DATA_160","VISION2_DATA_161","VISION2_DATA_162","VISION2_DATA_163","VISION2_DATA_164","VISION2_DATA_165","VISION2_DATA_166","VISION2_DATA_167","VISION2_DATA_168","VISION2_DATA_169","VISION2_DATA_170","VISION2_DATA_171","VISION2_DATA_172","VISION2_DATA_173","VISION2_DATA_174","VISION2_DATA_175","VISION2_DATA_176","VISION2_DATA_177","VISION2_DATA_178","VISION2_DATA_179","VISION2_DATA_180","VISION2_DATA_181","VISION2_DATA_182"
24,2022/07/22,18:34:33,"C227220031      ","N227204016      ",1,1,3,4,6,7,10,10,11,13,15,13,17,17,16,18,17,17,17,16,18,16,14,16,15,16,13,13,12,11,12,13,10,8,7,3,4,6,-3,-6,-3,19,1,18,20,22,25,27,26,28,27,32,32,32,34,34,34,35,34,33,35,36,33,35,35,32,34,32,30,28,26,24,23,22,16,17,13,10,7,3,-4,-4,-15,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2022/07/22,18:34:34,"C227220031      ","N227204016      ",1,1,-2,-2,0,3,5,7,4,4,8,8,8,9,10,11,12,11,10,10,12,11,10,11,11,13,9,10,11,11,13,14,13,10,10,6,5,7,-1,-3,-1,12,-1,11,12,13,14,15,16,15,17,19,18,19,17,18,18,19,19,17,17,22,22,19,22,21,23,25,19,20,21,20,23,22,21,18,12,13,10,7,7,3,-28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2022/07/22,18:34:34,"C227220031      ","N227204016      ",0,0,10,11,12,15,16,17,15,17,18,18,19,21,22,21,23,22,21,21,22,21,19,20,20,22,23,23,21,21,22,22,21,20,20,17,16,20,11,8,10,30,10,2,3,3,4,5,5,7,8,14,11,9,10,11,12,13,14,14,16,15,17,13,16,17,14,17,14,11,12,9,14,14,15,12,12,9,7,4,3,-1,-28,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2022/07/22,18:34:34,"C227220031      ","N227204016      ",1,1,7,9,11,15,17,18,17,20,22,21,24,23,25,26,28,28,26,29,30,27,27,30,30,30,29,28,27,28,28,27,26,25,22,20,19,20,9,6,8,17,9,8,11,11,11,13,16,16,19,22,22,21,24,20,25,26,27,28,28,29,28,32,31,29,28,30,22,20,20,18,15,19,13,12,11,6,1,1,-3,-8,-22,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2022/07/22,18:34:35,"C227220031      ","N227204016      ",0,1,11,12,16,19,24,27,27,30,31,31,35,36,37,38,38,38,40,41,41,40,40,40,40,41,40,37,34,34,35,36,34,32,29,25,26,28,18,13,16,13,14,6,8,11,13,15,18,19,20,22,26,25,27,27,27,30,30,32,36,34,34,35,36,34,35,34,33,30,28,28,28,28,27,21,19,15,15,9,6,4,-26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2022/07/22,18:34:36,"C227220031      ","N227204016      ",1,1,-2,-1,0,3,4,4,2,5,5,5,6,6,8,5,7,5,4,5,5,6,3,3,5,4,3,2,0,1,2,2,1,-1,-1,-3,-3,0,-10,-10,-9,18,1,9,14,16,16,18,19,16,16,15,16,20,19,18,18,22,21,19,22,19,21,15,21,17,12,23,14,12,16,13,17,12,0,-1,-3,-3,-1,0,-4,-7,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2022/07/22,18:34:36,"C227220031      ","N227204016      ",1,1,0,1,4,6,8,9,7,9,12,11,14,13,14,14,16,14,15,17,17,15,13,14,16,16,15,15,14,13,14,15,13,12,8,5,6,7,-2,-4,-4,9,-2,9,13,14,18,18,20,17,23,24,25,24,27,28,28,27,29,27,31,30,29,29,29,25,27,30,25,27,27,25,27,27,23,19,16,17,14,11,10,5,-27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2022/07/22,18:34:37,"C227220031      ","N227204016      ",1,1,0,-1,1,2,2,5,1,2,4,5,5,6,8,5,5,6,4,4,6,3,1,3,3,5,4,4,2,3,6,6,5,5,2,1,3,3,-3,-6,-2,13,0,2,1,3,5,5,7,6,6,9,9,7,7,9,8,8,6,8,8,9,8,5,6,8,5,7,5,6,1,2,4,7,4,5,2,-4,-3,-9,-11,-15,-26,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2022/07/22,18:34:37,"C227220031      ","N227204016      ",1,1,2,3,6,7,10,11,10,10,13,13,15,17,16,15,15,16,15,15,17,16,13,16,15,17,16,16,13,13,15,16,15,13,11,11,10,11,0,1,1,12,4,6,9,11,9,9,13,12,13,16,16,16,14,14,15,17,14,16,16,19,16,15,16,15,16,16,14,12,13,11,8,10,8,6,4,1,0,-3,-6,-9,-25,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2022/07/22,18:34:38,"C227220031      ","N227204016      ",1,1,11,13,17,21,24,26,24,27,31,32,34,35,37,36,39,38,37,40,40,39,36,38,39,37,37,36,35,35,34,35,32,29,27,21,23,24,14,11,13,14,8,3,7,9,12,12,17,15,18,22,20,21,23,25,22,25,28,29,29,32,31,32,33,30,32,35,29,28,28,25,26,26,22,19,18,15,10,7,5,-4,-27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2022/07/22,18:34:38,"C227220031      ","N227204016      ",1,1,-1,2,3,5,9,8,9,11,12,13,13,14,15,13,14,14,14,13,14,13,11,13,13,12,10,10,6,9,8,9,8,3,3,0,0,4,-5,-8,-5,14,1,14,14,16,19,19,22,21,23,26,26,27,28,29,31,29,29,28,29,32,30,32,30,28,27,27,23,21,19,17,16,19,13,9,5,5,4,-3,-2,-6,-16,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2022/07/22,18:34:39,"C227220031      ","N227204016      ",1,1,-7,-6,-2,-2,2,3,1,2,4,5,6,5,7,6,7,6,8,9,9,9,8,9,10,9,10,10,7,9,9,12,8,7,6,3,2,4,-9,-6,-5,6,-2,8,10,9,14,14,16,17,18,19,19,20,20,20,21,21,23,20,21,25,24,22,25,22,25,26,24,23,22,21,23,23,21,19,16,11,10,9,6,0,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2022/07/22,18:34:39,"C227220031      ","N227204016      ",1,1,10,12,14,17,20,22,21,25,26,26,29,28,31,29,30,29,29,30,32,30,28,30,29,29,28,26,25,24,26,26,22,20,19,16,16,18,9,5,7,19,8,11,13,14,16,19,20,20,22,25,24,26,25,23,27,29,29,26,27,31,27,30,30,28,26,27,24,19,20,19,18,20,16,12,11,7,4,1,1,-4,-23,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2022/07/22,18:34:40,"C227220031      ","N227204016      ",1,1,13,15,20,22,26,28,25,29,30,30,32,34,35,36,36,37,37,40,39,38,36,37,38,36,38,36,34,34,34,35,33,30,28,24,23,25,15,11,11,19,10,1,2,5,6,8,9,10,12,12,15,13,15,16,18,18,19,20,20,22,21,22,25,24,24,25,22,21,19,19,17,19,18,12,13,8,6,4,-1,-7,-30,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2022/07/22,18:34:41,"C227220031      ","N227204016      ",1,1,9,13,16,19,22,24,23,25,26,26,28,29,30,31,29,30,30,30,30,25,25,24,25,24,24,22,19,20,19,19,17,14,12,9,10,12,3,0,1,20,5,17,17,21,22,26,28,26,29,32,33,34,34,34,36,36,35,34,38,38,33,37,36,33,36,35,31,30,31,29,29,29,24,23,20,21,17,14,7,3,-23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2022/07/22,18:34:41,"C227220031      ","N227204016      ",1,1,-1,0,3,5,7,7,7,10,10,10,10,12,11,12,12,10,10,10,11,9,7,8,8,9,9,7,5,5,6,5,5,2,2,-1,-2,1,-8,-10,-6,18,0,16,17,17,22,22,22,22,22,25,26,26,26,26,27,26,27,25,26,28,26,27,25,24,23,27,21,22,21,18,19,19,18,13,9,3,3,4,-1,-4,-15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2022/07/22,18:34:41,"C227220031      ","N227204016      ",1,1,-2,1,3,4,7,9,7,9,9,11,12,11,12,12,12,12,12,12,14,12,10,11,12,11,12,11,10,9,11,11,9,9,6,5,5,7,-1,-5,-1,9,-1,9,12,14,16,18,19,17,21,24,23,23,23,22,24,24,25,25,26,26,23,23,25,24,24,25,24,24,21,20,23,22,21,20,16,15,12,12,7,4,-25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2022/07/22,18:34:42,"C227220031      ","N227204016      ",1,1,-1,1,1,4,6,7,5,8,9,8,11,11,12,13,11,13,13,13,15,13,11,13,14,15,15,13,11,12,12,13,11,8,8,6,6,7,0,-2,0,12,0,7,8,8,9,11,13,11,12,16,15,14,15,17,17,18,17,14,18,18,18,17,18,19,16,18,17,15,14,13,13,12,11,10,8,8,6,4,5,2,-26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2022/07/22,18:34:43,"C227220031      ","N227204016      ",1,1,7,8,12,15,17,17,18,19,21,22,23,25,25,25,25,25,25,26,26,25,23,25,25,24,24,25,22,22,24,24,23,21,18,16,17,19,7,4,8,14,10,5,8,8,10,12,14,14,14,17,18,17,17,16,19,18,17,20,20,22,21,16,18,16,16,15,13,11,11,9,8,9,7,3,2,-2,-2,-5,-7,-11,-25,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2022/07/22,18:34:43,"C227220031      ","N227204016      ",1,1,10,13,15,19,22,24,23,25,26,27,28,30,31,29,29,29,30,26,28,25,24,24,25,25,24,23,20,20,19,20,17,13,12,10,9,11,2,1,2,21,4,17,20,21,26,25,28,29,30,31,30,32,31,31,30,31,31,30,33,33,32,31,32,30,28,31,27,26,26,24,21,24,19,16,15,14,10,6,3,-2,-24,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2022/07/22,18:34:44,"C227220031      ","N227204016      ",1,1,-3,-3,0,2,4,7,3,8,9,10,12,13,11,12,12,13,12,12,15,13,13,13,14,15,14,15,14,14,14,15,13,11,9,5,6,8,1,-2,1,9,2,3,7,9,10,10,13,12,15,17,18,18,19,19,20,19,20,19,23,24,23,24,23,22,21,23,24,23,22,19,22,22,19,17,13,12,12,10,8,6,-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2022/07/22,18:34:46,"C227220031      ","N227204016      ",1,1,-1,0,1,4,4,5,3,4,8,6,8,7,9,9,8,9,9,9,9,9,6,7,7,8,9,7,5,6,7,8,6,5,2,0,2,4,-6,-6,-4,14,-3,8,10,10,14,12,14,16,17,18,18,17,17,21,18,20,20,19,18,20,17,15,16,18,11,18,13,10,11,10,14,11,11,11,6,8,6,4,0,0,-24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2022/07/22,18:34:46,"C227220031      ","N227204016      ",1,1,3,5,9,11,13,15,14,16,19,18,20,21,22,21,22,22,21,23,24,21,19,23,22,23,21,20,20,20,18,20,19,16,15,13,12,13,3,0,3,14,5,12,18,16,18,19,20,19,23,25,26,25,26,27,25,29,23,23,28,28,26,26,28,24,25,27,22,24,24,21,20,19,18,17,17,12,10,6,4,0,-24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2022/07/22,18:34:48,"C227220031      ","N227204016      ",0,1,13,16,19,23,25,27,27,30,33,34,36,37,37,38,40,38,38,40,40,38,35,38,38,37,38,36,34,32,33,33,31,30,27,23,22,24,14,12,13,16,12,6,9,13,15,16,18,18,19,22,21,25,26,24,28,25,25,25,28,27,26,27,27,27,27,26,23,22,20,18,18,18,15,12,10,8,4,4,-1,-9,-28,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2022/07/22,18:34:49,"C227220031      ","N227204016      ",1,1,-3,-4,-3,0,1,2,2,2,4,3,4,3,3,2,1,2,1,1,3,0,-2,-2,0,1,-1,-3,-3,-3,-1,-2,-3,-3,-4,-5,-5,-4,-11,-11,-11,15,-6,15,17,17,18,21,21,22,19,22,23,21,21,21,22,21,20,20,18,22,19,17,20,21,18,19,17,18,16,15,14,14,14,9,10,5,4,0,-2,-5,-15,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2022/07/22,18:34:49,"C227220031      ","N227204016      ",1,1,4,7,9,12,15,17,16,16,19,20,21,23,23,22,22,21,19,20,22,18,18,18,18,14,15,15,14,12,15,16,12,11,7,5,5,8,-1,-3,-1,13,0,7,11,14,17,17,20,21,22,24,23,25,24,24,27,24,25,25,25,27,25,25,24,23,22,23,19,19,16,16,15,17,13,12,9,7,4,3,0,-4,-26,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2022/07/22,18:34:50,"C227220031      ","N227204016      ",1,1,8,10,11,15,18,18,17,21,21,23,23,24,27,25,25,23,22,22,25,23,21,23,21,21,21,21,19,19,19,19,17,17,15,12,12,15,5,3,4,14,9,8,9,11,13,14,17,16,18,19,23,19,19,20,19,24,18,19,17,20,19,16,17,14,13,16,12,11,7,8,7,5,5,3,1,1,-2,-4,-7,-11,-28,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2022/07/22,18:34:50,"C227220031      ","N227204016      ",1,1,-2,-2,1,1,5,5,3,5,6,6,8,8,9,8,9,9,7,9,9,7,6,7,7,7,7,6,4,4,7,7,6,3,2,-1,1,4,-4,-6,-1,8,2,5,10,9,12,14,14,12,16,15,15,14,16,17,15,14,15,14,16,16,15,14,15,14,12,14,13,14,10,12,13,14,14,11,9,7,7,6,4,1,-30,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2022/07/22,18:34:51,"C227220031      ","N227204016      ",1,1,6,7,9,13,14,15,14,18,20,20,21,19,22,19,19,21,19,20,20,20,17,18,19,17,15,15,14,13,15,14,14,15,11,7,10,12,3,-1,3,16,5,12,14,16,17,20,21,23,24,26,26,25,26,25,26,25,22,21,22,21,19,17,18,16,15,15,12,9,7,9,6,5,2,2,0,-3,-5,-8,-8,-13,-22,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
